lengthscale l2regularizer rmse_mean rmse_std
1.000 0.200 1.092269 0.467019
1.000 0.225 1.159909 0.508343
1.000 0.250 1.151115 0.504280
1.000 0.275 1.213517 0.539337
1.000 0.300 1.177453 0.521270
1.000 0.325 1.168198 0.556062
1.000 0.350 1.230993 0.556224
1.000 0.375 1.093276 0.483521
1.000 0.400 1.142652 0.490260
1.000 0.425 1.113444 0.540202
1.000 0.450 1.129281 0.497264
1.000 0.475 1.217974 0.557487
1.000 0.500 1.157996 0.473534
1.000 0.525 1.179990 0.558975
1.000 0.550 1.148352 0.532350
1.000 0.575 1.111800 0.459075
1.000 0.600 1.144557 0.492042
1.000 0.625 1.136195 0.551269
1.000 0.650 1.126674 0.531335
1.000 0.675 1.143981 0.511682
1.000 0.700 1.086393 0.492181
1.000 0.725 1.100856 0.467247
1.000 0.750 1.150110 0.502247
1.000 0.775 1.127003 0.456461
1.000 0.800 1.118372 0.494235
1.000 0.825 1.095710 0.484368
1.000 0.850 1.119670 0.482147
1.000 0.875 1.139330 0.507666
1.000 0.900 1.138624 0.559365
1.000 0.925 1.123459 0.488263
1.000 0.950 1.132242 0.516349
1.000 0.975 1.149879 0.501160
1.000 1.000 1.150709 0.479192
