"method","p","l","int_effect","disType","dim_in","d"
"matern",1,1,0.5,0,10,7
"matern",2,1,0.5,0,10,7
"matern",1,0.666666666666667,0.5,0,10,7
"matern",2,0.666666666666667,0.5,0,10,7
"matern",1,2,0.6,0,10,7
"matern",2,2,0.6,0,10,7
"matern",1,1,0.6,0,10,7
"matern",2,1,0.6,0,10,7
"matern",1,0.666666666666667,0.6,0,10,7
"matern",2,0.666666666666667,0.6,0,10,7
"matern",1,2,0.7,0,10,7
"matern",2,2,0.7,0,10,7
"matern",1,1,0.7,0,10,7
"matern",2,1,0.7,0,10,7
"matern",1,0.666666666666667,0.7,0,10,7
"matern",2,0.666666666666667,0.7,0,10,7
"matern",1,2,0.8,0,10,7
"matern",2,2,0.8,0,10,7
"matern",1,1,0.8,0,10,7
"matern",2,1,0.8,0,10,7
"matern",1,0.666666666666667,0.8,0,10,7
"matern",2,0.666666666666667,0.8,0,10,7
"matern",1,2,0.9,0,10,7
"matern",2,2,0.9,0,10,7
"matern",1,1,0.9,0,10,7
"matern",2,1,0.9,0,10,7
"matern",1,0.666666666666667,0.9,0,10,7
"matern",2,0.666666666666667,0.9,0,10,7
"matern",1,2,1,0,10,7
"matern",2,2,1,0,10,7
"matern",1,1,1,0,10,7
"matern",2,1,1,0,10,7
"matern",1,0.666666666666667,1,0,10,7
"matern",2,0.666666666666667,1,0,10,7
"matern",1,2,0,0,10,8
"matern",2,2,0,0,10,8
"matern",1,1,0,0,10,8
"matern",2,1,0,0,10,8
"matern",1,0.666666666666667,0,0,10,8
"matern",2,0.666666666666667,0,0,10,8
"matern",1,2,0.1,0,10,8
"matern",2,2,0.1,0,10,8
"matern",1,1,0.1,0,10,8
"matern",2,1,0.1,0,10,8
"matern",1,0.666666666666667,0.1,0,10,8
"matern",2,0.666666666666667,0.1,0,10,8
"matern",1,2,0.2,0,10,8
"matern",2,2,0.2,0,10,8
"matern",1,1,0.2,0,10,8
"matern",2,1,0.2,0,10,8
"matern",1,0.666666666666667,0.2,0,10,8
"matern",2,0.666666666666667,0.2,0,10,8
"matern",1,2,0.3,0,10,8
"matern",2,2,0.3,0,10,8
"matern",1,1,0.3,0,10,8
"matern",2,1,0.3,0,10,8
"matern",1,0.666666666666667,0.3,0,10,8
"matern",2,0.666666666666667,0.3,0,10,8
"matern",1,2,0.4,0,10,8
"matern",2,2,0.4,0,10,8
"matern",1,1,0.4,0,10,8
"matern",2,1,0.4,0,10,8
"matern",1,0.666666666666667,0.4,0,10,8
"matern",2,0.666666666666667,0.4,0,10,8
"matern",1,2,0.5,0,10,8
"matern",2,2,0.5,0,10,8
"matern",1,1,0.5,0,10,8
"matern",2,1,0.5,0,10,8
"matern",1,0.666666666666667,0.5,0,10,8
"matern",2,0.666666666666667,0.5,0,10,8
"matern",1,2,0.6,0,10,8
"matern",2,2,0.6,0,10,8
"matern",1,1,0.6,0,10,8
"matern",2,1,0.6,0,10,8
"matern",1,0.666666666666667,0.6,0,10,8
"matern",2,0.666666666666667,0.6,0,10,8
"matern",1,2,0.7,0,10,8
"matern",2,2,0.7,0,10,8
"matern",1,1,0.7,0,10,8
"matern",2,1,0.7,0,10,8
"matern",1,0.666666666666667,0.7,0,10,8
"matern",2,0.666666666666667,0.7,0,10,8
"matern",1,2,0.8,0,10,8
"matern",2,2,0.8,0,10,8
"matern",1,1,0.8,0,10,8
"matern",2,1,0.8,0,10,8
"matern",1,0.666666666666667,0.8,0,10,8
"matern",2,0.666666666666667,0.8,0,10,8
"matern",1,2,0.9,0,10,8
"matern",2,2,0.9,0,10,8
"matern",1,1,0.9,0,10,8
"matern",2,1,0.9,0,10,8
"matern",1,0.666666666666667,0.9,0,10,8
"matern",2,0.666666666666667,0.9,0,10,8
"matern",1,2,1,0,10,8
"matern",2,2,1,0,10,8
"matern",1,1,1,0,10,8
"matern",2,1,1,0,10,8
"matern",1,0.666666666666667,1,0,10,8
"matern",2,0.666666666666667,1,0,10,8
"matern",1,2,0,0,10,9
"matern",2,2,0,0,10,9
"matern",1,1,0,0,10,9
"matern",2,1,0,0,10,9
"matern",1,0.666666666666667,0,0,10,9
"matern",2,0.666666666666667,0,0,10,9
"matern",1,2,0.1,0,10,9
"matern",2,2,0.1,0,10,9
"matern",1,1,0.1,0,10,9
"matern",2,1,0.1,0,10,9
"matern",1,0.666666666666667,0.1,0,10,9
"matern",2,0.666666666666667,0.1,0,10,9
"matern",1,2,0.2,0,10,9
"matern",2,2,0.2,0,10,9
"matern",1,1,0.2,0,10,9
"matern",2,1,0.2,0,10,9
"matern",1,0.666666666666667,0.2,0,10,9
"matern",2,0.666666666666667,0.2,0,10,9
"matern",1,2,0.3,0,10,9
"matern",2,2,0.3,0,10,9
"matern",1,1,0.3,0,10,9
"matern",2,1,0.3,0,10,9
"matern",1,0.666666666666667,0.3,0,10,9
"matern",2,0.666666666666667,0.3,0,10,9
"matern",1,2,0.4,0,10,9
"matern",2,2,0.4,0,10,9
"matern",1,1,0.4,0,10,9
"matern",2,1,0.4,0,10,9
"matern",1,0.666666666666667,0.4,0,10,9
"matern",2,0.666666666666667,0.4,0,10,9
"matern",1,2,0.5,0,10,9
"matern",2,2,0.5,0,10,9
"matern",1,1,0.5,0,10,9
"matern",2,1,0.5,0,10,9
"matern",1,0.666666666666667,0.5,0,10,9
"matern",2,0.666666666666667,0.5,0,10,9
"matern",1,2,0.6,0,10,9
"matern",2,2,0.6,0,10,9
"matern",1,1,0.6,0,10,9
"matern",2,1,0.6,0,10,9
"matern",1,0.666666666666667,0.6,0,10,9
"matern",2,0.666666666666667,0.6,0,10,9
"matern",1,2,0.7,0,10,9
"matern",2,2,0.7,0,10,9
"matern",1,1,0.7,0,10,9
"matern",2,1,0.7,0,10,9
"matern",1,0.666666666666667,0.7,0,10,9
"matern",2,0.666666666666667,0.7,0,10,9
"matern",1,2,0.8,0,10,9
"matern",2,2,0.8,0,10,9
"matern",1,1,0.8,0,10,9
"matern",2,1,0.8,0,10,9
"matern",1,0.666666666666667,0.8,0,10,9
"matern",2,0.666666666666667,0.8,0,10,9
"matern",1,2,0.9,0,10,9
"matern",2,2,0.9,0,10,9
"matern",1,1,0.9,0,10,9
"matern",2,1,0.9,0,10,9
"matern",1,0.666666666666667,0.9,0,10,9
"matern",2,0.666666666666667,0.9,0,10,9
"matern",1,2,1,0,10,9
"matern",2,2,1,0,10,9
"matern",1,1,1,0,10,9
"matern",2,1,1,0,10,9
"matern",1,0.666666666666667,1,0,10,9
"matern",2,0.666666666666667,1,0,10,9
"matern",1,2,0,0,10,10
"matern",2,2,0,0,10,10
"matern",1,1,0,0,10,10
"matern",2,1,0,0,10,10
"matern",1,0.666666666666667,0,0,10,10
"matern",2,0.666666666666667,0,0,10,10
"matern",1,2,0.1,0,10,10
"matern",2,2,0.1,0,10,10
"matern",1,1,0.1,0,10,10
"matern",2,1,0.1,0,10,10
"matern",1,0.666666666666667,0.1,0,10,10
"matern",2,0.666666666666667,0.1,0,10,10
"matern",1,2,0.2,0,10,10
"matern",2,2,0.2,0,10,10
"matern",1,1,0.2,0,10,10
"matern",2,1,0.2,0,10,10
"matern",1,0.666666666666667,0.2,0,10,10
"matern",2,0.666666666666667,0.2,0,10,10
"matern",1,2,0.3,0,10,10
"matern",2,2,0.3,0,10,10
"matern",1,1,0.3,0,10,10
"matern",2,1,0.3,0,10,10
"matern",1,0.666666666666667,0.3,0,10,10
"matern",2,0.666666666666667,0.3,0,10,10
"matern",1,2,0.4,0,10,10
"matern",2,2,0.4,0,10,10
"matern",1,1,0.4,0,10,10
"matern",2,1,0.4,0,10,10
"matern",1,0.666666666666667,0.4,0,10,10
"matern",2,0.666666666666667,0.4,0,10,10
"matern",1,2,0.5,0,10,10
"matern",2,2,0.5,0,10,10
"matern",1,1,0.5,0,10,10
"matern",2,1,0.5,0,10,10
"matern",1,0.666666666666667,0.5,0,10,10
"matern",2,0.666666666666667,0.5,0,10,10
"matern",1,2,0.6,0,10,10
"matern",2,2,0.6,0,10,10
"matern",1,1,0.6,0,10,10
"matern",2,1,0.6,0,10,10
"matern",1,0.666666666666667,0.6,0,10,10
"matern",2,0.666666666666667,0.6,0,10,10
"matern",1,2,0.7,0,10,10
"matern",2,2,0.7,0,10,10
"matern",1,1,0.7,0,10,10
"matern",2,1,0.7,0,10,10
"matern",1,0.666666666666667,0.7,0,10,10
"matern",2,0.666666666666667,0.7,0,10,10
"matern",1,2,0.8,0,10,10
"matern",2,2,0.8,0,10,10
"matern",1,1,0.8,0,10,10
"matern",2,1,0.8,0,10,10
"matern",1,0.666666666666667,0.8,0,10,10
"matern",2,0.666666666666667,0.8,0,10,10
"matern",1,2,0.9,0,10,10
"matern",2,2,0.9,0,10,10
"matern",1,1,0.9,0,10,10
"matern",2,1,0.9,0,10,10
"matern",1,0.666666666666667,0.9,0,10,10
"matern",2,0.666666666666667,0.9,0,10,10
"matern",1,2,1,0,10,10
"matern",2,2,1,0,10,10
"matern",1,1,1,0,10,10
"matern",2,1,1,0,10,10
"matern",1,0.666666666666667,1,0,10,10
"matern",2,0.666666666666667,1,0,10,10
"matern",1,2,0,0,10,11
"matern",2,2,0,0,10,11
"matern",1,1,0,0,10,11
"matern",2,1,0,0,10,11
"matern",1,0.666666666666667,0,0,10,11
"matern",2,0.666666666666667,0,0,10,11
"matern",1,2,0.1,0,10,11
"matern",2,2,0.1,0,10,11
"matern",1,1,0.1,0,10,11
"matern",2,1,0.1,0,10,11
"matern",1,0.666666666666667,0.1,0,10,11
"matern",2,0.666666666666667,0.1,0,10,11
"matern",1,2,0.2,0,10,11
"matern",2,2,0.2,0,10,11
"matern",1,1,0.2,0,10,11
"matern",2,1,0.2,0,10,11
"matern",1,0.666666666666667,0.2,0,10,11
"matern",2,0.666666666666667,0.2,0,10,11
"matern",1,2,0.3,0,10,11
"matern",2,2,0.3,0,10,11
"matern",1,1,0.3,0,10,11
"matern",2,1,0.3,0,10,11
"matern",1,0.666666666666667,0.3,0,10,11
"matern",2,0.666666666666667,0.3,0,10,11
"matern",1,2,0.4,0,10,11
"matern",2,2,0.4,0,10,11
"matern",1,1,0.4,0,10,11
"matern",2,1,0.4,0,10,11
"matern",1,0.666666666666667,0.4,0,10,11
"matern",2,0.666666666666667,0.4,0,10,11
"matern",1,2,0.5,0,10,11
"matern",2,2,0.5,0,10,11
"matern",1,1,0.5,0,10,11
"matern",2,1,0.5,0,10,11
"matern",1,0.666666666666667,0.5,0,10,11
"matern",2,0.666666666666667,0.5,0,10,11
"matern",1,2,0.6,0,10,11
"matern",2,2,0.6,0,10,11
"matern",1,1,0.6,0,10,11
"matern",2,1,0.6,0,10,11
"matern",1,0.666666666666667,0.6,0,10,11
"matern",2,0.666666666666667,0.6,0,10,11
"matern",1,2,0.7,0,10,11
"matern",2,2,0.7,0,10,11
"matern",1,1,0.7,0,10,11
"matern",2,1,0.7,0,10,11
"matern",1,0.666666666666667,0.7,0,10,11
"matern",2,0.666666666666667,0.7,0,10,11
"matern",1,2,0.8,0,10,11
"matern",2,2,0.8,0,10,11
"matern",1,1,0.8,0,10,11
"matern",2,1,0.8,0,10,11
"matern",1,0.666666666666667,0.8,0,10,11
"matern",2,0.666666666666667,0.8,0,10,11
"matern",1,2,0.9,0,10,11
"matern",2,2,0.9,0,10,11
"matern",1,1,0.9,0,10,11
"matern",2,1,0.9,0,10,11
"matern",1,0.666666666666667,0.9,0,10,11
"matern",2,0.666666666666667,0.9,0,10,11
"matern",1,2,1,0,10,11
"matern",2,2,1,0,10,11
"matern",1,1,1,0,10,11
"matern",2,1,1,0,10,11
"matern",1,0.666666666666667,1,0,10,11
"matern",2,0.666666666666667,1,0,10,11
"matern",1,2,0,0,10,12
"matern",2,2,0,0,10,12
"matern",1,1,0,0,10,12
"matern",2,1,0,0,10,12
"matern",1,0.666666666666667,0,0,10,12
"matern",2,0.666666666666667,0,0,10,12
"matern",1,2,0.1,0,10,12
"matern",2,2,0.1,0,10,12
"matern",1,1,0.1,0,10,12
"matern",2,1,0.1,0,10,12
"matern",1,0.666666666666667,0.1,0,10,12
"matern",2,0.666666666666667,0.1,0,10,12
"matern",1,2,0.2,0,10,12
"matern",2,2,0.2,0,10,12
"matern",1,1,0.2,0,10,12
"matern",2,1,0.2,0,10,12
"matern",1,0.666666666666667,0.2,0,10,12
"matern",2,0.666666666666667,0.2,0,10,12
"matern",1,2,0.3,0,10,12
"matern",2,2,0.3,0,10,12
"matern",1,1,0.3,0,10,12
"matern",2,1,0.3,0,10,12
"matern",1,0.666666666666667,0.3,0,10,12
"matern",2,0.666666666666667,0.3,0,10,12
"matern",1,2,0.4,0,10,12
"matern",2,2,0.4,0,10,12
"matern",1,1,0.4,0,10,12
"matern",2,1,0.4,0,10,12
"matern",1,0.666666666666667,0.4,0,10,12
"matern",2,0.666666666666667,0.4,0,10,12
"matern",1,2,0.5,0,10,12
"matern",2,2,0.5,0,10,12
"matern",1,1,0.5,0,10,12
"matern",2,1,0.5,0,10,12
"matern",1,0.666666666666667,0.5,0,10,12
"matern",2,0.666666666666667,0.5,0,10,12
"matern",1,2,0.6,0,10,12
"matern",2,2,0.6,0,10,12
"matern",1,1,0.6,0,10,12
"matern",2,1,0.6,0,10,12
"matern",1,0.666666666666667,0.6,0,10,12
"matern",2,0.666666666666667,0.6,0,10,12
"matern",1,2,0.7,0,10,12
"matern",2,2,0.7,0,10,12
"matern",1,1,0.7,0,10,12
"matern",2,1,0.7,0,10,12
"matern",1,0.666666666666667,0.7,0,10,12
"matern",2,0.666666666666667,0.7,0,10,12
"matern",1,2,0.8,0,10,12
"matern",2,2,0.8,0,10,12
"matern",1,1,0.8,0,10,12
"matern",2,1,0.8,0,10,12
"matern",1,0.666666666666667,0.8,0,10,12
"matern",2,0.666666666666667,0.8,0,10,12
"matern",1,2,0.9,0,10,12
"matern",2,2,0.9,0,10,12
"matern",1,1,0.9,0,10,12
"matern",2,1,0.9,0,10,12
"matern",1,0.666666666666667,0.9,0,10,12
"matern",2,0.666666666666667,0.9,0,10,12
"matern",1,2,1,0,10,12
"matern",2,2,1,0,10,12
"matern",1,1,1,0,10,12
"matern",2,1,1,0,10,12
"matern",1,0.666666666666667,1,0,10,12
"matern",2,0.666666666666667,1,0,10,12
"rbf",1,2,0,0,10,1
"rbf",1,1,0,0,10,1
"rbf",1,0.666666666666667,0,0,10,1
"rbf",1,2,0.1,0,10,1
"rbf",1,1,0.1,0,10,1
"rbf",1,0.666666666666667,0.1,0,10,1
"rbf",1,2,0.2,0,10,1
"rbf",1,1,0.2,0,10,1
"rbf",1,0.666666666666667,0.2,0,10,1
"rbf",1,2,0.3,0,10,1
"rbf",1,1,0.3,0,10,1
"rbf",1,0.666666666666667,0.3,0,10,1
"rbf",1,2,0.4,0,10,1
"rbf",1,1,0.4,0,10,1
"rbf",1,0.666666666666667,0.4,0,10,1
"rbf",1,2,0.5,0,10,1
"rbf",1,1,0.5,0,10,1
"rbf",1,0.666666666666667,0.5,0,10,1
"rbf",1,2,0.6,0,10,1
"rbf",1,1,0.6,0,10,1
"rbf",1,0.666666666666667,0.6,0,10,1
"rbf",1,2,0.7,0,10,1
"rbf",1,1,0.7,0,10,1
"rbf",1,0.666666666666667,0.7,0,10,1
"rbf",1,2,0.8,0,10,1
"rbf",1,1,0.8,0,10,1
"rbf",1,0.666666666666667,0.8,0,10,1
"rbf",1,2,0.9,0,10,1
"rbf",1,1,0.9,0,10,1
"rbf",1,0.666666666666667,0.9,0,10,1
"rbf",1,2,1,0,10,1
"rbf",1,1,1,0,10,1
"rbf",1,0.666666666666667,1,0,10,1
"rbf",1,2,0,0,10,2
"rbf",1,1,0,0,10,2
"rbf",1,0.666666666666667,0,0,10,2
"rbf",1,2,0.1,0,10,2
"rbf",1,1,0.1,0,10,2
"rbf",1,0.666666666666667,0.1,0,10,2
"rbf",1,2,0.2,0,10,2
"rbf",1,1,0.2,0,10,2
"rbf",1,0.666666666666667,0.2,0,10,2
"rbf",1,2,0.3,0,10,2
"rbf",1,1,0.3,0,10,2
"rbf",1,0.666666666666667,0.3,0,10,2
"rbf",1,2,0.4,0,10,2
"rbf",1,1,0.4,0,10,2
"rbf",1,0.666666666666667,0.4,0,10,2
"rbf",1,2,0.5,0,10,2
"rbf",1,1,0.5,0,10,2
"rbf",1,0.666666666666667,0.5,0,10,2
"rbf",1,2,0.6,0,10,2
"rbf",1,1,0.6,0,10,2
"rbf",1,0.666666666666667,0.6,0,10,2
"rbf",1,2,0.7,0,10,2
"rbf",1,1,0.7,0,10,2
"rbf",1,0.666666666666667,0.7,0,10,2
"rbf",1,2,0.8,0,10,2
"rbf",1,1,0.8,0,10,2
"rbf",1,0.666666666666667,0.8,0,10,2
"rbf",1,2,0.9,0,10,2
"rbf",1,1,0.9,0,10,2
"rbf",1,0.666666666666667,0.9,0,10,2
"rbf",1,2,1,0,10,2
"rbf",1,1,1,0,10,2
"rbf",1,0.666666666666667,1,0,10,2
"rbf",1,2,0,0,10,3
"rbf",1,1,0,0,10,3
"rbf",1,0.666666666666667,0,0,10,3
"rbf",1,2,0.1,0,10,3
"rbf",1,1,0.1,0,10,3
"rbf",1,0.666666666666667,0.1,0,10,3
"rbf",1,2,0.2,0,10,3
"rbf",1,1,0.2,0,10,3
"rbf",1,0.666666666666667,0.2,0,10,3
"rbf",1,2,0.3,0,10,3
"rbf",1,1,0.3,0,10,3
"rbf",1,0.666666666666667,0.3,0,10,3
"rbf",1,2,0.4,0,10,3
"rbf",1,1,0.4,0,10,3
"rbf",1,0.666666666666667,0.4,0,10,3
"rbf",1,2,0.5,0,10,3
"rbf",1,1,0.5,0,10,3
"rbf",1,0.666666666666667,0.5,0,10,3
"rbf",1,2,0.6,0,10,3
"rbf",1,1,0.6,0,10,3
"rbf",1,0.666666666666667,0.6,0,10,3
"rbf",1,2,0.7,0,10,3
"rbf",1,1,0.7,0,10,3
"rbf",1,0.666666666666667,0.7,0,10,3
"rbf",1,2,0.8,0,10,3
"rbf",1,1,0.8,0,10,3
"rbf",1,0.666666666666667,0.8,0,10,3
"rbf",1,2,0.9,0,10,3
"rbf",1,1,0.9,0,10,3
"rbf",1,0.666666666666667,0.9,0,10,3
"rbf",1,2,1,0,10,3
"rbf",1,1,1,0,10,3
"rbf",1,0.666666666666667,1,0,10,3
"rbf",1,2,0,0,10,4
"rbf",1,1,0,0,10,4
"rbf",1,0.666666666666667,0,0,10,4
"rbf",1,2,0.1,0,10,4
"rbf",1,1,0.1,0,10,4
"rbf",1,0.666666666666667,0.1,0,10,4
"rbf",1,2,0.2,0,10,4
"rbf",1,1,0.2,0,10,4
"rbf",1,0.666666666666667,0.2,0,10,4
"rbf",1,2,0.3,0,10,4
"rbf",1,1,0.3,0,10,4
"rbf",1,0.666666666666667,0.3,0,10,4
"rbf",1,2,0.4,0,10,4
"rbf",1,1,0.4,0,10,4
"rbf",1,0.666666666666667,0.4,0,10,4
"rbf",1,2,0.5,0,10,4
"rbf",1,1,0.5,0,10,4
"rbf",1,0.666666666666667,0.5,0,10,4
"rbf",1,2,0.6,0,10,4
"rbf",1,1,0.6,0,10,4
"rbf",1,0.666666666666667,0.6,0,10,4
"rbf",1,2,0.7,0,10,4
"rbf",1,1,0.7,0,10,4
"rbf",1,0.666666666666667,0.7,0,10,4
"rbf",1,2,0.8,0,10,4
"rbf",1,1,0.8,0,10,4
"rbf",1,0.666666666666667,0.8,0,10,4
"rbf",1,2,0.9,0,10,4
"rbf",1,1,0.9,0,10,4
"rbf",1,0.666666666666667,0.9,0,10,4
"rbf",1,2,1,0,10,4
"rbf",1,1,1,0,10,4
"rbf",1,0.666666666666667,1,0,10,4
"rbf",1,2,0,0,10,5
"rbf",1,1,0,0,10,5
"rbf",1,0.666666666666667,0,0,10,5
"rbf",1,2,0.1,0,10,5
"rbf",1,1,0.1,0,10,5
"rbf",1,0.666666666666667,0.1,0,10,5
"rbf",1,2,0.2,0,10,5
"rbf",1,1,0.2,0,10,5
"rbf",1,0.666666666666667,0.2,0,10,5
"rbf",1,2,0.3,0,10,5
"rbf",1,1,0.3,0,10,5
"rbf",1,0.666666666666667,0.3,0,10,5
"rbf",1,2,0.4,0,10,5
"rbf",1,1,0.4,0,10,5
"rbf",1,0.666666666666667,0.4,0,10,5
"rbf",1,2,0.5,0,10,5
"rbf",1,1,0.5,0,10,5
"rbf",1,0.666666666666667,0.5,0,10,5
"rbf",1,2,0.6,0,10,5
"rbf",1,1,0.6,0,10,5
"rbf",1,0.666666666666667,0.6,0,10,5
"rbf",1,2,0.7,0,10,5
"rbf",1,1,0.7,0,10,5
"rbf",1,0.666666666666667,0.7,0,10,5
"rbf",1,2,0.8,0,10,5
"rbf",1,1,0.8,0,10,5
"rbf",1,0.666666666666667,0.8,0,10,5
"rbf",1,2,0.9,0,10,5
"rbf",1,1,0.9,0,10,5
"rbf",1,0.666666666666667,0.9,0,10,5
"rbf",1,2,1,0,10,5
"rbf",1,1,1,0,10,5
"rbf",1,0.666666666666667,1,0,10,5
"rbf",1,2,0,0,10,6
"rbf",1,1,0,0,10,6
"rbf",1,0.666666666666667,0,0,10,6
"rbf",1,2,0.1,0,10,6
"rbf",1,1,0.1,0,10,6
"rbf",1,0.666666666666667,0.1,0,10,6
"rbf",1,2,0.2,0,10,6
"rbf",1,1,0.2,0,10,6
"rbf",1,0.666666666666667,0.2,0,10,6
"rbf",1,2,0.3,0,10,6
"rbf",1,1,0.3,0,10,6
"rbf",1,0.666666666666667,0.3,0,10,6
"rbf",1,2,0.4,0,10,6
"rbf",1,1,0.4,0,10,6
"rbf",1,0.666666666666667,0.4,0,10,6
"rbf",1,2,0.5,0,10,6
"rbf",1,1,0.5,0,10,6
"rbf",1,0.666666666666667,0.5,0,10,6
"rbf",1,2,0.6,0,10,6
"rbf",1,1,0.6,0,10,6
"rbf",1,0.666666666666667,0.6,0,10,6
"rbf",1,2,0.7,0,10,6
"rbf",1,1,0.7,0,10,6
"rbf",1,0.666666666666667,0.7,0,10,6
"rbf",1,2,0.8,0,10,6
"rbf",1,1,0.8,0,10,6
"rbf",1,0.666666666666667,0.8,0,10,6
"rbf",1,2,0.9,0,10,6
"rbf",1,1,0.9,0,10,6
"rbf",1,0.666666666666667,0.9,0,10,6
"rbf",1,2,1,0,10,6
"rbf",1,1,1,0,10,6
"rbf",1,0.666666666666667,1,0,10,6
"rbf",1,2,0,0,10,7
"rbf",1,1,0,0,10,7
"rbf",1,0.666666666666667,0,0,10,7
"rbf",1,2,0.1,0,10,7
"rbf",1,1,0.1,0,10,7
"rbf",1,0.666666666666667,0.1,0,10,7
"rbf",1,2,0.2,0,10,7
"rbf",1,1,0.2,0,10,7
"rbf",1,0.666666666666667,0.2,0,10,7
"rbf",1,2,0.3,0,10,7
"rbf",1,1,0.3,0,10,7
"rbf",1,0.666666666666667,0.3,0,10,7
"rbf",1,2,0.4,0,10,7
"rbf",1,1,0.4,0,10,7
"rbf",1,0.666666666666667,0.4,0,10,7
"rbf",1,2,0.5,0,10,7
"rbf",1,1,0.5,0,10,7
"rbf",1,0.666666666666667,0.5,0,10,7
"rbf",1,2,0.6,0,10,7
"rbf",1,1,0.6,0,10,7
"rbf",1,0.666666666666667,0.6,0,10,7
"rbf",1,2,0.7,0,10,7
"rbf",1,1,0.7,0,10,7
"rbf",1,0.666666666666667,0.7,0,10,7
"rbf",1,2,0.8,0,10,7
"rbf",1,1,0.8,0,10,7
"rbf",1,0.666666666666667,0.8,0,10,7
"rbf",1,2,0.9,0,10,7
"rbf",1,1,0.9,0,10,7
"rbf",1,0.666666666666667,0.9,0,10,7
"rbf",1,2,1,0,10,7
"rbf",1,1,1,0,10,7
"rbf",1,0.666666666666667,1,0,10,7
"rbf",1,2,0,0,10,8
"rbf",1,1,0,0,10,8
"rbf",1,0.666666666666667,0,0,10,8
"rbf",1,2,0.1,0,10,8
"rbf",1,1,0.1,0,10,8
"rbf",1,0.666666666666667,0.1,0,10,8
"rbf",1,2,0.2,0,10,8
"rbf",1,1,0.2,0,10,8
"rbf",1,0.666666666666667,0.2,0,10,8
"rbf",1,2,0.3,0,10,8
"rbf",1,1,0.3,0,10,8
"rbf",1,0.666666666666667,0.3,0,10,8
"rbf",1,2,0.4,0,10,8
"rbf",1,1,0.4,0,10,8
"rbf",1,0.666666666666667,0.4,0,10,8
"rbf",1,2,0.5,0,10,8
"rbf",1,1,0.5,0,10,8
"rbf",1,0.666666666666667,0.5,0,10,8
"rbf",1,2,0.6,0,10,8
"rbf",1,1,0.6,0,10,8
"rbf",1,0.666666666666667,0.6,0,10,8
"rbf",1,2,0.7,0,10,8
"rbf",1,1,0.7,0,10,8
"rbf",1,0.666666666666667,0.7,0,10,8
"rbf",1,2,0.8,0,10,8
"rbf",1,1,0.8,0,10,8
"rbf",1,0.666666666666667,0.8,0,10,8
"rbf",1,2,0.9,0,10,8
"rbf",1,1,0.9,0,10,8
"rbf",1,0.666666666666667,0.9,0,10,8
"rbf",1,2,1,0,10,8
"rbf",1,1,1,0,10,8
"rbf",1,0.666666666666667,1,0,10,8
"rbf",1,2,0,0,10,9
"rbf",1,1,0,0,10,9
"rbf",1,0.666666666666667,0,0,10,9
"rbf",1,2,0.1,0,10,9
"rbf",1,1,0.1,0,10,9
"rbf",1,0.666666666666667,0.1,0,10,9
"rbf",1,2,0.2,0,10,9
"rbf",1,1,0.2,0,10,9
"rbf",1,0.666666666666667,0.2,0,10,9
"rbf",1,2,0.3,0,10,9
"rbf",1,1,0.3,0,10,9
"rbf",1,0.666666666666667,0.3,0,10,9
"rbf",1,2,0.4,0,10,9
"rbf",1,1,0.4,0,10,9
"rbf",1,0.666666666666667,0.4,0,10,9
"rbf",1,2,0.5,0,10,9
"rbf",1,1,0.5,0,10,9
"rbf",1,0.666666666666667,0.5,0,10,9
"rbf",1,2,0.6,0,10,9
"rbf",1,1,0.6,0,10,9
"rbf",1,0.666666666666667,0.6,0,10,9
"rbf",1,2,0.7,0,10,9
"rbf",1,1,0.7,0,10,9
"rbf",1,0.666666666666667,0.7,0,10,9
"rbf",1,2,0.8,0,10,9
"rbf",1,1,0.8,0,10,9
"rbf",1,0.666666666666667,0.8,0,10,9
"rbf",1,2,0.9,0,10,9
"rbf",1,1,0.9,0,10,9
"rbf",1,0.666666666666667,0.9,0,10,9
"rbf",1,2,1,0,10,9
"rbf",1,1,1,0,10,9
"rbf",1,0.666666666666667,1,0,10,9
"rbf",1,2,0,0,10,10
"rbf",1,1,0,0,10,10
"rbf",1,0.666666666666667,0,0,10,10
"rbf",1,2,0.1,0,10,10
"rbf",1,1,0.1,0,10,10
"rbf",1,0.666666666666667,0.1,0,10,10
"rbf",1,2,0.2,0,10,10
"rbf",1,1,0.2,0,10,10
"rbf",1,0.666666666666667,0.2,0,10,10
"rbf",1,2,0.3,0,10,10
"rbf",1,1,0.3,0,10,10
"rbf",1,0.666666666666667,0.3,0,10,10
"rbf",1,2,0.4,0,10,10
"rbf",1,1,0.4,0,10,10
"rbf",1,0.666666666666667,0.4,0,10,10
"rbf",1,2,0.5,0,10,10
"rbf",1,1,0.5,0,10,10
"rbf",1,0.666666666666667,0.5,0,10,10
"rbf",1,2,0.6,0,10,10
"rbf",1,1,0.6,0,10,10
"rbf",1,0.666666666666667,0.6,0,10,10
"rbf",1,2,0.7,0,10,10
"rbf",1,1,0.7,0,10,10
"rbf",1,0.666666666666667,0.7,0,10,10
"rbf",1,2,0.8,0,10,10
"rbf",1,1,0.8,0,10,10
"rbf",1,0.666666666666667,0.8,0,10,10
"rbf",1,2,0.9,0,10,10
"rbf",1,1,0.9,0,10,10
"rbf",1,0.666666666666667,0.9,0,10,10
"rbf",1,2,1,0,10,10
"rbf",1,1,1,0,10,10
"rbf",1,0.666666666666667,1,0,10,10
