lengthscale l2regularizer bma_rmse_mean bma_rmse_median bma_std bma_cov nll_bma_mean nll_bma_median bae_rmse_mean bae_rmse_median bae_std bae_cov nll_bae_mean nll_bae_median
2.4 1.6 0.9028166 0.8478362 0.39313808 0.9215686274509803 1.0765641 0.9209932 0.8875496 0.76764864 0.3756034 0.9215686274509803 1.0118076 0.9305503
2.4 1.65 0.90281695 0.84783673 0.39313745 0.9215686274509803 1.0765632 0.9209819 0.88687944 0.7683034 0.37517837 0.9215686274509803 1.0122453 0.92966557
2.4 1.7 0.90283704 0.847836 0.39318457 0.9215686274509803 1.0765574 0.9209556 0.88658476 0.7678493 0.3752363 0.9215686274509803 1.0115923 0.92840815
2.4 1.75 0.9028371 0.84783685 0.39318445 0.9215686274509803 1.0765597 0.92095673 0.885926 0.7680882 0.37558216 0.9215686274509803 1.0076108 0.9262823
2.4 1.55 0.90279406 0.84783506 0.39314523 0.9215686274509803 1.0765562 0.9209776 0.88779 0.76761097 0.37569204 0.9215686274509803 1.010383 0.93151057
2.4 2.15 0.9028509 0.84794277 0.39315593 0.9215686274509803 1.0765916 0.9209602 0.8848272 0.77034587 0.37529072 0.9215686274509803 1.0090588 0.92088294
2.4 2.2 0.90278286 0.847944 0.39321953 0.9215686274509803 1.0765948 0.9209658 0.8844964 0.7702899 0.3753246 0.9215686274509803 1.005637 0.9229177
2.4 1.1 0.9028352 0.84797406 0.39290354 0.9215686274509803 1.076093 0.9210564 0.8892376 0.7620498 0.37802777 0.9215686274509803 1.010463 0.9294516
2.4 1.35 0.90283823 0.84789205 0.39313766 0.9215686274509803 1.076686 0.9209726 0.88826257 0.7649504 0.37637347 0.9215686274509803 1.0104549 0.9349179
2.4 1.2 0.9028482 0.8479756 0.39286506 0.9215686274509803 1.0760931 0.9210472 0.88983697 0.76482195 0.37695196 0.9215686274509803 1.0147018 0.9333772
2.4 1.4 0.9028279 0.847874 0.3931358 0.9215686274509803 1.07669 0.9209802 0.88896567 0.76708007 0.37583303 0.9215686274509803 1.0129845 0.9360777
2.4 1.45 0.9028082 0.8478357 0.39314732 0.9215686274509803 1.0765532 0.92096925 0.888747 0.7676534 0.3757224 0.9215686274509803 1.012633 0.93569845
2.4 1.15 0.902827 0.847975 0.3928828 0.9215686274509803 1.0760922 0.9210466 0.8898489 0.76432323 0.377473 0.9215686274509803 1.0145258 0.9317391
2.4 1.25 0.9028531 0.84797555 0.39287335 0.9215686274509803 1.0760945 0.9210417 0.8894431 0.7652898 0.37658983 0.9215686274509803 1.0126489 0.93794084
2.4 1.5 0.9028067 0.84783554 0.39313173 0.9215686274509803 1.0765585 0.92097694 0.88812894 0.7663955 0.37564567 0.9215686274509803 1.0124407 0.93422306
2.4 1.3 0.9028508 0.8479496 0.3928854 0.9215686274509803 1.0760862 0.9210139 0.8894437 0.7657275 0.37621418 0.9215686274509803 1.0149316 0.93744844
2.4 1.8 0.9028376 0.84783673 0.39318383 0.9215686274509803 1.0765635 0.92095757 0.8857198 0.76834995 0.37555805 0.9215686274509803 1.0073111 0.92556596
2.4 1.9 0.90283793 0.84787923 0.39315146 0.9215686274509803 1.0765603 0.9209339 0.8857262 0.76901805 0.37530303 0.9215686274509803 1.0088874 0.9252862
2.4 1.85 0.902838 0.84783655 0.39318267 0.9215686274509803 1.0765657 0.92095876 0.8854597 0.7680869 0.3754728 0.9215686274509803 1.0072877 0.92781836
2.4 1.95 0.90283865 0.84788036 0.39315075 0.9215686274509803 1.0765632 0.9209349 0.8850529 0.7683792 0.3755847 0.9215686274509803 1.0075139 0.92372084
2.4 2.05 0.9028628 0.8479403 0.39313865 0.9215686274509803 1.0765785 0.9209579 0.88525605 0.7703369 0.37530515 0.9215686274509803 1.0100123 0.9248295
2.4 2.0 0.9028599 0.8479403 0.39314532 0.9215686274509803 1.0765773 0.9209679 0.88510746 0.7689899 0.3754242 0.9215686274509803 1.0074444 0.92332023
2.4 2.1 0.9028678 0.8479404 0.39313996 0.9215686274509803 1.0765826 0.92095894 0.8847756 0.7701607 0.37543893 0.9215686274509803 1.006694 0.9234909
2.4 2.3 0.9027991 0.8479867 0.39322487 0.9215686274509803 1.0765979 0.9209788 0.8841059 0.77040875 0.37543646 0.9215686274509803 1.006513 0.91894734
2.4 2.25 0.90278864 0.84798664 0.3932228 0.9215686274509803 1.076598 0.92098546 0.8841419 0.76954854 0.37533885 0.9215686274509803 1.0057486 0.922191
2.4 2.35 0.9027705 0.8479873 0.39318222 0.9215686274509803 1.0766243 0.92101383 0.88431436 0.77110565 0.3751455 0.9215686274509803 1.007329 0.92151463
2.4 2.7 0.9028232 0.84792376 0.39315373 0.9215686274509803 1.0767947 0.92103636 0.88301826 0.7711884 0.3756739 0.9215686274509803 1.003601 0.9133168
2.4 2.8 0.9029059 0.84792066 0.39304504 0.9215686274509803 1.0767659 0.9210229 0.8826139 0.77175784 0.37581837 0.9215686274509803 1.0019201 0.91295815
2.4 2.75 0.90284115 0.8479967 0.39315382 0.9215686274509803 1.0767897 0.92102116 0.882601 0.771307 0.37587216 0.9215686274509803 1.0017781 0.9126409
2.4 2.85 0.90286094 0.848055 0.39311606 0.9215686274509803 1.0762309 0.9210398 0.88290435 0.77186286 0.37545544 0.9215686274509803 1.0037087 0.9135904
2.4 3.3 0.90268475 0.8481283 0.3930105 0.9215686274509803 1.0762877 0.92104256 0.8816149 0.7718431 0.37577635 0.9215686274509803 1.0019377 0.9087647
2.4 3.2 0.90271443 0.84794104 0.39292988 0.9215686274509803 1.0762454 0.92108357 0.8819585 0.7721102 0.3757759 0.9215686274509803 1.0024735 0.9092121
2.4 3.25 0.9028499 0.8479462 0.3931925 0.9215686274509803 1.0762466 0.9210852 0.8814915 0.7715256 0.37590155 0.9215686274509803 1.0006099 0.90909564
2.4 3.15 0.9027157 0.84793717 0.3929421 0.9215686274509803 1.0762321 0.92106104 0.88188815 0.77201676 0.37570095 0.9215686274509803 1.0026776 0.909474
2.4 2.95 0.9028923 0.8480399 0.39317325 0.9215686274509803 1.0761952 0.9210297 0.88216 0.7712479 0.37573084 0.9215686274509803 1.0029992 0.9112068
2.4 3.35 0.9026529 0.8480028 0.3930083 0.9215686274509803 1.0768809 0.9210447 0.8814923 0.7724283 0.37545303 0.9215686274509803 1.0018991 0.90862983
2.4 3.4 0.9028109 0.84801006 0.39296043 0.9215686274509803 1.0768172 0.9210246 0.88140106 0.7725143 0.37544277 0.9215686274509803 1.002272 0.908249
2.4 3.1 0.9028577 0.8479421 0.39318982 0.9215686274509803 1.0762125 0.92102087 0.88190097 0.7719474 0.3757896 0.9215686274509803 1.001161 0.9098377
2.4 3.0 0.9028923 0.84804 0.3931767 0.9215686274509803 1.0762101 0.9210425 0.88211066 0.7711834 0.37572336 0.9215686274509803 1.0019776 0.9105997
2.4 3.05 0.9028618 0.8479482 0.3931867 0.9215686274509803 1.0762191 0.9210533 0.8820099 0.77145016 0.37576914 0.9215686274509803 1.0039603 0.9101018
2.4 2.4 0.90276116 0.84795797 0.39318195 0.9215686274509803 1.0767561 0.9210223 0.8840575 0.7712133 0.3755348 0.9215686274509803 1.0057203 0.9182147
2.4 2.45 0.90286374 0.8480156 0.39310795 0.9215686274509803 1.0767758 0.9210055 0.88369656 0.77039754 0.37555793 0.9215686274509803 1.0044127 0.9165901
2.4 2.55 0.9028427 0.84800255 0.3931169 0.9215686274509803 1.0767804 0.9210086 0.8835962 0.7713305 0.3755656 0.9215686274509803 1.0045934 0.9164351
2.4 2.5 0.90284944 0.8480022 0.39310876 0.9215686274509803 1.0767742 0.92100704 0.88365954 0.7710675 0.3755969 0.9215686274509803 1.0044535 0.917048
2.4 2.6 0.9028439 0.8479255 0.39318287 0.9215686274509803 1.0767825 0.92102337 0.88340634 0.7713884 0.37550566 0.9215686274509803 1.0048993 0.9173422
2.4 2.65 0.9028403 0.84792525 0.39318502 0.9215686274509803 1.0767871 0.9210248 0.8827133 0.7711339 0.37591258 0.9215686274509803 1.0018513 0.9139812
2.4 3.9 0.9028104 0.84821224 0.3930306 0.9215686274509803 1.0763427 0.92107797 0.8803716 0.77275527 0.37532237 0.9215686274509803 1.0008065 0.9067148
2.4 3.6 0.9027703 0.84797287 0.39294803 0.9215686274509803 1.0768493 0.92104805 0.8809511 0.77238286 0.37536117 0.9215686274509803 1.0012786 0.9067399
2.4 3.5 0.902752 0.8479711 0.39296734 0.9215686274509803 1.0768503 0.92105913 0.8812938 0.7725445 0.37528637 0.9215686274509803 1.001589 0.90771616
2.4 3.85 0.90275735 0.8481306 0.3930622 0.9215686274509803 1.0763363 0.92105645 0.88005567 0.7714945 0.37543082 0.9215686274509803 1.0005141 0.9051539
2.4 3.45 0.90276843 0.8479985 0.39293915 0.9215686274509803 1.0768238 0.9210471 0.88102293 0.77148414 0.37543932 0.9215686274509803 1.0003802 0.9079128
2.4 3.55 0.9027508 0.8479716 0.39296067 0.9215686274509803 1.0768608 0.92107147 0.8810544 0.772748 0.37537235 0.9215686274509803 1.0013758 0.9080465
2.4 3.65 0.90275955 0.847993 0.39296108 0.9215686274509803 1.07681 0.9210422 0.8807709 0.77244556 0.37534353 0.9215686274509803 1.0027539 0.90654206
2.4 3.7 0.9028549 0.84799075 0.39284796 0.9215686274509803 1.0767598 0.9210565 0.8806841 0.7723962 0.3752829 0.9215686274509803 1.0015343 0.9063506
2.4 3.8 0.90287185 0.8480916 0.39288455 0.9215686274509803 1.0762337 0.92106205 0.88078123 0.77370584 0.37523827 0.9215686274509803 1.000971 0.9069861
2.4 3.75 0.90289974 0.8481481 0.39287975 0.9215686274509803 1.0763215 0.9210589 0.880675 0.7726326 0.37525576 0.9215686274509803 1.0008452 0.907116
2.4 4.0 0.90267605 0.8480046 0.39301533 0.9215686274509803 1.0768152 0.9210851 0.88039523 0.7735385 0.37521598 0.9411764705882353 1.0007972 0.9066873
2.4 3.95 0.9026849 0.8480272 0.39299813 0.9215686274509803 1.0767822 0.92108023 0.88068336 0.7740933 0.3751323 0.9215686274509803 1.001367 0.9065199
2.45 0.4 0.9028857 0.84820557 0.39284402 0.9215686274509803 1.0761209 0.9210743 0.8943129 0.74801123 0.38772127 0.9215686274509803 1.006733 0.9331579
2.4 4.3 0.9028135 0.84797525 0.39303318 0.9215686274509803 1.0764054 0.9211619 0.88036704 0.7737651 0.3747715 0.9215686274509803 1.0016346 0.90584797
2.4 4.05 0.902616 0.84785855 0.39300355 0.9215686274509803 1.0769118 0.9210788 0.8801918 0.7724315 0.3751418 0.9215686274509803 1.0012436 0.90582776
2.4 4.4 0.90281457 0.8479701 0.3930663 0.9215686274509803 1.0764626 0.9211501 0.87981945 0.7738817 0.37498662 0.9411764705882353 1.0002944 0.9057472
2.4 4.35 0.9028294 0.8479744 0.39308852 0.9215686274509803 1.076425 0.92114556 0.88018507 0.7734187 0.3747711 0.9411764705882353 1.0015439 0.9056668
2.4 4.2 0.90267634 0.84785104 0.39292184 0.9215686274509803 1.07688 0.92110145 0.880024 0.7738166 0.37513444 0.9411764705882353 0.9998252 0.9059067
2.4 4.1 0.9026806 0.84806085 0.39298683 0.9215686274509803 1.0769243 0.92109025 0.8802076 0.7725356 0.3750255 0.9215686274509803 1.0033059 0.90530956
2.4 4.15 0.9026678 0.8478527 0.39293113 0.9215686274509803 1.0768669 0.92109853 0.88010716 0.77324784 0.37512735 0.9411764705882353 1.0007846 0.90613055
2.45 0.25 0.9028783 0.8482045 0.39284068 0.9215686274509803 1.07612 0.92107356 0.8958364 0.7454385 0.39003658 0.9215686274509803 1.0037853 0.9353801
2.45 0.3 0.902879 0.84820503 0.3928442 0.9215686274509803 1.0761203 0.9210739 0.8965015 0.7469695 0.3909584 0.9215686274509803 1.0059477 0.9402907
2.45 0.8 0.90290517 0.84821403 0.39286324 0.9215686274509803 1.0761205 0.9210494 0.892533 0.7581772 0.3803533 0.9215686274509803 1.0159866 0.93044055
2.45 0.35 0.9028807 0.8482052 0.39283738 0.9215686274509803 1.0761197 0.92107415 0.8945393 0.74665666 0.39018723 0.9215686274509803 1.0054582 0.93548834
2.45 0.65 0.9028926 0.8481984 0.39285323 0.9215686274509803 1.0761234 0.9210703 0.8940609 0.75498486 0.38324898 0.9215686274509803 1.0157485 0.9348923
2.45 0.7 0.9028924 0.84819853 0.39285314 0.9215686274509803 1.076125 0.92107093 0.89363813 0.7563176 0.3819953 0.9215686274509803 1.0151944 0.9308579
2.45 0.75 0.90289 0.84818995 0.39285365 0.9215686274509803 1.0761251 0.92106783 0.8932476 0.75611323 0.37997362 0.9215686274509803 1.016703 0.93677855
2.45 0.85 0.9028979 0.8482071 0.3928706 0.9215686274509803 1.0761214 0.92106247 0.89219505 0.75828487 0.37898672 0.9215686274509803 1.0139865 0.93801546
2.45 0.9 0.90289354 0.8482145 0.39284116 0.9215686274509803 1.0761207 0.9210427 0.892389 0.7608805 0.37804422 0.9215686274509803 1.0175248 0.93883693
2.45 0.55 0.90290016 0.8481971 0.39286968 0.9215686274509803 1.0761274 0.921057 0.8943935 0.7497598 0.38553107 0.9215686274509803 1.0092872 0.93916667
2.45 0.45 0.90288454 0.8481972 0.39285958 0.9215686274509803 1.07613 0.92106855 0.8948836 0.7491475 0.38695884 0.9215686274509803 1.0119644 0.9348178
2.45 0.6 0.90289885 0.8481975 0.3928661 0.9215686274509803 1.0761257 0.9210576 0.8950384 0.75467324 0.3838451 0.9215686274509803 1.014769 0.93838006
2.4 4.25 0.90282613 0.84799516 0.39309824 0.9215686274509803 1.0764414 0.92112887 0.8803337 0.77335507 0.37479135 0.9215686274509803 1.0014822 0.90546626
2.45 0.5 0.90289617 0.84820557 0.39286166 0.9215686274509803 1.0761204 0.921069 0.8938344 0.75147116 0.38736516 0.9215686274509803 1.0119625 0.93512213
2.45 1.35 0.90283823 0.84789205 0.39313766 0.9215686274509803 1.076686 0.9209726 0.8888081 0.7667665 0.37592643 0.9215686274509803 1.0121131 0.9356227
2.45 1.4 0.9028279 0.847874 0.3931358 0.9215686274509803 1.07669 0.9209802 0.8882506 0.7671509 0.37621507 0.9215686274509803 1.0107652 0.9326786
2.45 1.3 0.9028508 0.8479496 0.3928854 0.9215686274509803 1.0760862 0.9210139 0.8891892 0.7659652 0.37588945 0.9215686274509803 1.0144385 0.93694746
2.4 4.5 0.90283746 0.84800684 0.3930563 0.9215686274509803 1.0764742 0.92115045 0.88028747 0.77460015 0.37469938 0.9411764705882353 1.0015959 0.90625715
2.4 4.75 0.90284735 0.8480383 0.39304167 0.9215686274509803 1.0765169 0.92113996 0.87976724 0.77453375 0.37462106 0.9411764705882353 1.0009794 0.9066659
2.4 4.6 0.9028475 0.848119 0.3930799 0.9215686274509803 1.0764135 0.921114 0.88033867 0.7750566 0.374588 0.9411764705882353 1.002575 0.906576
2.4 4.8 0.90283483 0.8480329 0.39305544 0.9215686274509803 1.0764849 0.92110825 0.87942076 0.77347624 0.37457535 0.9411764705882353 1.0004245 0.9049336
2.4 4.85 0.90277725 0.8480191 0.39299548 0.9215686274509803 1.076507 0.9211427 0.8793277 0.7735018 0.3747446 0.9411764705882353 0.9999568 0.90570086
2.4 4.55 0.9028453 0.8480153 0.3930484 0.9215686274509803 1.0765027 0.9211408 0.8799316 0.773703 0.37470052 0.9411764705882353 1.0018113 0.90557927
2.4 4.9 0.9027812 0.8479526 0.3929658 0.9215686274509803 1.0764827 0.9211266 0.8797001 0.77478015 0.37461832 0.9411764705882353 0.99987054 0.9060383
2.4 4.65 0.90284246 0.8481157 0.39303955 0.9215686274509803 1.0764282 0.9211558 0.8804662 0.7753572 0.37440747 0.9411764705882353 1.0028528 0.9062725
2.4 4.95 0.9029996 0.84817505 0.39321387 0.9215686274509803 1.0766073 0.9211074 0.87899095 0.7732914 0.37467548 0.9607843137254902 1.0004511 0.90807813
2.45 0.05 inf inf nan 1.0 nan nan 0.89369565 0.7480124 0.39340413 0.9019607843137255 0.990602 0.93596005
2.45 0.1 2085413800.0 1883367300.0 455445380.0 0.9019607843137255 1.0372133 0.96541095 0.8997745 0.7549993 0.39336178 0.9019607843137255 1.0160784 0.9433782
2.4 5.0 0.90281343 0.84809965 0.39294943 0.9215686274509803 1.0765984 0.9211318 0.8790286 0.77342635 0.37457433 0.9607843137254902 1.0005652 0.9076835
2.45 0.15 185142.48 167194.81 40441.066 0.9019607843137255 1.0372154 0.9655082 0.8941174 0.74683434 0.39345473 0.9019607843137255 1.0002487 0.9378339
2.4 4.7 0.90285 0.8481202 0.3930683 0.9215686274509803 1.0764416 0.9211366 0.8796873 0.77406573 0.37472135 0.9411764705882353 1.0015677 0.9061185
2.45 0.2 0.9027877 0.84794927 0.39304337 0.9215686274509803 1.0761576 0.92107916 0.89665073 0.7465037 0.39295286 0.9019607843137255 1.0056647 0.9408649
2.45 1.05 0.9028265 0.84797394 0.39288303 0.9215686274509803 1.0760871 0.9210446 0.89007944 0.7631243 0.37771112 0.9215686274509803 1.0141898 0.93038344
2.45 1.15 0.902827 0.847975 0.3928828 0.9215686274509803 1.0760922 0.9210466 0.8899941 0.7651286 0.37727237 0.9215686274509803 1.0150067 0.9334562
2.45 1.1 0.9028352 0.84797406 0.39290354 0.9215686274509803 1.076093 0.9210564 0.8905217 0.7630601 0.37680924 0.9215686274509803 1.0162686 0.9367281
2.45 1.2 0.9028482 0.8479756 0.39286506 0.9215686274509803 1.0760931 0.9210472 0.89012784 0.76573336 0.37632418 0.9215686274509803 1.0166081 0.9374288
2.45 0.95 0.9029053 0.8482193 0.392857 0.9215686274509803 1.0760845 0.9210433 0.89158815 0.7616737 0.37894377 0.9215686274509803 1.0178572 0.9335946
2.45 1.0 0.90290457 0.8482195 0.3928577 0.9215686274509803 1.0760854 0.9210439 0.8915219 0.76331484 0.37721905 0.9215686274509803 1.016322 0.9382353
2.45 1.25 0.9028531 0.84797555 0.39287335 0.9215686274509803 1.0760945 0.9210417 0.8892922 0.76541364 0.37616676 0.9215686274509803 1.0143245 0.9369105
2.45 1.75 0.9028371 0.84783685 0.39318445 0.9215686274509803 1.0765597 0.92095673 0.88610584 0.76845896 0.37520716 0.9215686274509803 1.0116287 0.92693096
2.45 1.8 0.9028376 0.84783673 0.39318383 0.9215686274509803 1.0765635 0.92095757 0.8855366 0.76870143 0.3755147 0.9215686274509803 1.0072244 0.9249377
2.45 1.9 0.90283793 0.84787923 0.39315146 0.9215686274509803 1.0765603 0.9209339 0.88532114 0.7687348 0.375273 0.9215686274509803 1.0085667 0.92455107
2.45 1.45 0.9028082 0.8478357 0.39314732 0.9215686274509803 1.0765532 0.92096925 0.8874238 0.76713526 0.3763701 0.9215686274509803 1.0081743 0.9317498
2.45 1.85 0.902838 0.84783655 0.39318267 0.9215686274509803 1.0765657 0.92095876 0.8852289 0.7683041 0.37545207 0.9215686274509803 1.006493 0.9276464
2.45 1.5 0.9028067 0.84783554 0.39313173 0.9215686274509803 1.0765585 0.92097694 0.8874495 0.7663752 0.37588683 0.9215686274509803 1.011161 0.9300214
2.45 1.6 0.9028166 0.8478362 0.39313808 0.9215686274509803 1.0765641 0.9209932 0.8868847 0.76702297 0.37559223 0.9215686274509803 1.0108143 0.9289584
2.45 1.55 0.90279406 0.84783506 0.39314523 0.9215686274509803 1.0765562 0.9209776 0.8869819 0.7666739 0.37583145 0.9215686274509803 1.0080991 0.9303912
2.45 2.5 0.90284944 0.8480022 0.39310876 0.9215686274509803 1.0767742 0.92100704 0.883151 0.77101755 0.3757805 0.9215686274509803 1.002555 0.91513413
2.45 1.7 0.90283704 0.847836 0.39318457 0.9215686274509803 1.0765574 0.9209556 0.88617975 0.768413 0.3753289 0.9215686274509803 1.0086542 0.92777896
2.45 1.65 0.90281695 0.84783673 0.39313745 0.9215686274509803 1.0765632 0.9209819 0.8861398 0.76791346 0.37542573 0.9215686274509803 1.0075916 0.92786944
2.45 2.35 0.9027705 0.8479873 0.39318222 0.9215686274509803 1.0766243 0.92101383 0.88370425 0.7708509 0.3755238 0.9215686274509803 1.0038657 0.91802055
2.45 2.45 0.90286374 0.8480156 0.39310795 0.9215686274509803 1.0767758 0.9210055 0.8834469 0.7711879 0.37569806 0.9215686274509803 1.0030826 0.91710055
2.45 2.4 0.90276116 0.84795797 0.39318195 0.9215686274509803 1.0767561 0.9210223 0.8836121 0.77101374 0.37570998 0.9215686274509803 1.0032519 0.9171955
2.45 2.8 0.9029059 0.84792066 0.39304504 0.9215686274509803 1.0767659 0.9210229 0.8828241 0.7723812 0.37565145 0.9215686274509803 1.0032914 0.9124656
2.45 2.75 0.90284115 0.8479967 0.39315382 0.9215686274509803 1.0767897 0.92102116 0.8824789 0.77159345 0.375854 0.9215686274509803 1.0016646 0.9121703
2.45 2.7 0.9028232 0.84792376 0.39315373 0.9215686274509803 1.0767947 0.92103636 0.88254744 0.77145326 0.37588823 0.9215686274509803 1.0017258 0.9125941
2.45 2.85 0.90286094 0.848055 0.39311606 0.9215686274509803 1.0762309 0.9210398 0.88242316 0.77160513 0.37572744 0.9215686274509803 1.0027846 0.9112015
2.45 2.6 0.9028439 0.8479255 0.39318287 0.9215686274509803 1.0767825 0.92102337 0.88301533 0.77124834 0.37561435 0.9215686274509803 1.0026197 0.9153526
2.45 2.9 0.90288156 0.84805024 0.39314568 0.9215686274509803 1.0762125 0.92104423 0.8826323 0.77234983 0.37553477 0.9215686274509803 1.002964 0.91176856
2.45 2.65 0.9028403 0.84792525 0.39318502 0.9215686274509803 1.0767871 0.9210248 0.88269925 0.7713676 0.3758599 0.9215686274509803 1.0019177 0.9131514
2.45 2.55 0.9028427 0.84800255 0.3931169 0.9215686274509803 1.0767804 0.9210086 0.8832117 0.7704575 0.37550387 0.9215686274509803 1.0048707 0.91600716
2.45 3.35 0.9026529 0.8480028 0.3930083 0.9215686274509803 1.0768809 0.9210447 0.8812475 0.77269757 0.37548387 0.9215686274509803 1.0006136 0.90805364
2.45 3.4 0.9028109 0.84801006 0.39296043 0.9215686274509803 1.0768172 0.9210246 0.88117665 0.77288467 0.37549102 0.9215686274509803 1.0005916 0.90826184
2.45 3.3 0.90268475 0.8481283 0.3930105 0.9215686274509803 1.0762877 0.92104256 0.8814561 0.77322555 0.37556228 0.9215686274509803 1.000813 0.9094069
2.45 2.3 0.9027991 0.8479867 0.39322487 0.9215686274509803 1.0765979 0.9209788 0.8839137 0.7706293 0.3753764 0.9215686274509803 1.0046691 0.92098296
2.45 2.2 0.90278286 0.847944 0.39321953 0.9215686274509803 1.0765948 0.9209658 0.8843027 0.7703769 0.37539145 0.9215686274509803 1.0072078 0.919456
2.45 2.25 0.90278864 0.84798664 0.3932228 0.9215686274509803 1.076598 0.92098546 0.884191 0.7705605 0.37529513 0.9215686274509803 1.007202 0.92189324
2.45 1.95 0.90283865 0.84788036 0.39315075 0.9215686274509803 1.0765632 0.9209349 0.8851123 0.7688775 0.37528604 0.9215686274509803 1.009004 0.92606044
2.45 2.0 0.9028599 0.8479403 0.39314532 0.9215686274509803 1.0765773 0.9209679 0.8848324 0.769609 0.3754445 0.9215686274509803 1.005659 0.9246361
2.45 2.1 0.9028678 0.8479404 0.39313996 0.9215686274509803 1.0765826 0.92095894 0.8845057 0.7700414 0.37553206 0.9215686274509803 1.0083379 0.9229592
2.45 2.05 0.9028628 0.8479403 0.39313865 0.9215686274509803 1.0765785 0.9209579 0.8849284 0.7708329 0.37541455 0.9215686274509803 1.0069818 0.9240807
2.45 2.15 0.9028509 0.84794277 0.39315593 0.9215686274509803 1.0765916 0.9209602 0.8843625 0.7698784 0.3752852 0.9215686274509803 1.0056995 0.9232393
