lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.9 0.05 1.023916 0.93784136 0.48093042 0.9607843137254902 49 1.0057886 0.9980032 0.14023393
0.65 0.2 1.0638425 1.0308001 0.4879196 0.9607843137254902 49 0.978315 0.9332868 0.15020622
0.35 0.1 1.3965757 1.3118892 0.6041848 0.9411764705882353 48 0.997944 0.90236247 0.22031817
0.7 0.6 1.0591761 1.0173348 0.48981342 0.9607843137254902 49 0.9823117 0.9710499 0.14862499
0.7 0.7 1.0585458 1.0139314 0.48592144 0.9607843137254902 49 0.98219144 0.9696566 0.14897968
0.75 0.6 1.045426 0.99616504 0.48661017 0.9607843137254902 49 0.98802394 0.9879518 0.14297168
0.05 0.05 4.350548 4.205675 1.8412408 0.9411764705882353 48 1.2756288 1.0234599 0.55515313
0.75 0.1 1.047077 0.9976897 0.48799 0.9607843137254902 49 0.98960704 0.9897785 0.14621554
0.55 0.4 1.0592093 0.99783975 0.5102672 0.9411764705882353 48 1.0176972 0.9441258 0.17623237
0.75 0.75 1.0479015 0.994565 0.4880691 0.9607843137254902 49 0.98544645 0.98680764 0.14447333
0.75 0.25 1.0463121 0.99923956 0.4871056 0.9607843137254902 49 0.9869456 0.9837569 0.14719193
0.5 0.3 1.0778673 1.0460446 0.52575386 0.9411764705882353 48 1.0543754 0.93078136 0.25176826
0.7 1.0 1.0605092 1.0151453 0.48846588 0.9607843137254902 49 0.98287475 0.9733956 0.14715946
0.75 0.7 1.0490979 0.9973618 0.485516 0.9607843137254902 49 0.9924574 0.9934503 0.14171916
0.7 0.75 1.059623 1.0168383 0.48641884 0.9607843137254902 49 0.9814943 0.9703701 0.1457543
0.8 0.95 1.039617 0.98087645 0.4839832 0.9607843137254902 49 0.9959499 1.0000535 0.13871184
0.8 0.4 1.0376568 0.9758632 0.48686272 0.9607843137254902 49 0.9916798 0.99079084 0.14224349
0.75 0.8 1.0457671 0.9937842 0.48716027 0.9607843137254902 49 0.98556054 0.98428684 0.14567102
0.7 0.35 1.0565207 1.0145161 0.48685592 0.9607843137254902 49 0.9832738 0.9725537 0.14820796
0.75 0.65 1.0481255 0.9946804 0.48178902 0.9607843137254902 49 0.9946664 0.9900572 0.14234897
0.7 0.65 1.0576804 1.0168377 0.48881006 0.9607843137254902 49 0.9818698 0.971745 0.14892192
0.65 0.15 1.0633838 1.0344391 0.48916274 0.9607843137254902 49 0.9804858 0.9448215 0.14808542
0.7 0.9 1.0580944 1.014954 0.48741558 0.9607843137254902 49 0.98298275 0.97326785 0.14883836
0.45 0.95 1.1488608 1.119589 0.5512434 0.9215686274509803 47 1.0743538 0.9743053 0.27645835
0.75 0.05 1.0486689 0.99588823 0.48676738 0.9607843137254902 49 0.9881544 0.9878033 0.14175056
0.3 0.55 1.7379827 1.4201763 0.907314 0.9215686274509803 47 0.95745164 0.91209674 0.15497415
0.85 0.3 1.0337013 0.95722425 0.47757217 0.9607843137254902 49 1.0027634 0.9954882 0.13767767
0.75 0.85 1.0480143 0.9953748 0.4887425 0.9607843137254902 49 0.9872155 0.99295473 0.14402947
0.85 0.2 1.0334362 0.95910734 0.4784713 0.9607843137254902 49 1.0049146 0.9992427 0.1398591
0.7 0.8 1.0627137 1.0157816 0.48963684 0.9607843137254902 49 0.9802268 0.9676406 0.14746884
0.7 0.55 1.0605471 1.0160854 0.48636773 0.9607843137254902 49 0.979387 0.9664767 0.14638595
0.75 0.3 1.0467993 0.99865746 0.4867971 0.9607843137254902 49 0.9870598 0.98816293 0.14494684
0.8 0.1 1.0366131 0.97787255 0.48596781 0.9607843137254902 49 0.9930771 0.9983798 0.14301053
0.75 0.55 1.0463573 0.9956001 0.48460293 0.9607843137254902 49 0.9910712 0.9867135 0.14137429
0.7 0.95 1.0585973 1.014389 0.48863935 0.9607843137254902 49 0.9819137 0.96872485 0.14870769
0.65 0.3 1.0662553 1.0278994 0.48833224 0.9607843137254902 49 0.9796375 0.94681036 0.14972384
0.8 0.8 1.040798 0.97896147 0.4816606 0.9607843137254902 49 0.9967756 0.9982765 0.13720523
0.7 0.45 1.0571601 1.0159664 0.48879275 0.9607843137254902 49 0.9806736 0.9743701 0.14757912
0.8 0.75 1.0381733 0.97664857 0.48404324 0.9607843137254902 49 0.99630135 0.99666214 0.13981211
0.75 0.35 1.0509033 0.9981952 0.48232812 0.9607843137254902 49 0.9939205 0.9852611 0.14067191
0.8 0.15 1.0376384 0.97705954 0.48247817 0.9607843137254902 49 0.99596614 0.99536955 0.14049557
0.75 0.4 1.0468274 0.99576926 0.4881647 0.9607843137254902 49 0.98793936 0.992977 0.1453124
0.7 0.5 1.0606127 1.0186323 0.488843 0.9607843137254902 49 0.9794418 0.96754134 0.1465399
0.6 0.25 1.0623857 1.0154607 0.4904241 0.9411764705882353 48 0.9889132 0.9710111 0.15117429
0.65 0.4 1.072409 1.0344063 0.48896325 0.9607843137254902 49 0.9757593 0.94295645 0.14053558
0.75 0.9 1.0461735 0.9963442 0.48796782 0.9607843137254902 49 0.9869642 0.9877159 0.14709628
0.75 0.45 1.0463634 0.99581414 0.48722672 0.9607843137254902 49 0.98851144 0.98374087 0.14508605
0.7 0.3 1.0572064 1.0179282 0.48672453 0.9607843137254902 49 0.9821228 0.97047496 0.15034361
0.8 0.05 1.0396463 0.9770561 0.48062667 0.9607843137254902 49 0.9981388 0.9931415 0.13835351
0.75 0.15 1.0466316 0.9966451 0.48676944 0.9607843137254902 49 0.9892198 0.9939618 0.14342828
0.7 0.85 1.0578954 1.0114467 0.48940578 0.9607843137254902 49 0.9819201 0.9727694 0.14801164
0.85 0.05 1.0322677 0.9597943 0.47974014 0.9607843137254902 49 1.0014666 0.9923544 0.13905737
0.75 1.0 1.0455592 0.9954814 0.48657063 0.9607843137254902 49 0.98438424 0.98237073 0.14481959
0.8 0.5 1.0393846 0.9777775 0.47916088 0.9607843137254902 49 0.9980014 0.9878459 0.13774022
0.8 0.7 1.0416254 0.9787837 0.48259774 0.9607843137254902 49 0.9977075 0.9995308 0.13802975
0.75 0.2 1.0468857 0.99500406 0.485219 0.9607843137254902 49 0.99025506 0.99218464 0.14201105
0.75 0.95 1.0489115 0.99810827 0.48544854 0.9607843137254902 49 0.9906648 0.98987716 0.14080738
0.55 0.8 1.0725813 1.014125 0.5040707 0.9411764705882353 48 1.0091448 0.9441697 0.17980763
0.85 0.15 1.0278623 0.95715016 0.48672467 0.9607843137254902 49 0.99905014 0.99802583 0.14418212
0.8 0.2 1.0406557 0.9786538 0.48305434 0.9607843137254902 49 0.9950923 0.9954107 0.13519454
0.85 0.1 1.0309398 0.9536942 0.4809244 0.9607843137254902 49 1.002632 0.9978498 0.13953808
0.9 0.95 1.0222081 0.93557155 0.480403 0.9607843137254902 49 1.0067997 1.001247 0.14240482
