lengthscale l2regularizer bae_rmse_mean bae_rmse_median bae_std bae_cov nll_bae_mean nll_bae_median
4.45 2.6 1.0103317 0.79035103 0.4291387 0.9019607843137255 0.948067 0.93670815
4.5 3.35 1.0083122 0.7915102 0.42721108 0.9019607843137255 0.9419896 0.9319583
4.5 3.5 1.0079678 0.7913877 0.4268717 0.9019607843137255 0.940962 0.93119466
4.6 0.15 1.0291039 0.8020351 0.42870772 0.9215686274509803 0.9843583 0.98718524
4.5 4.4 1.0060178 0.790942 0.4253136 0.9019607843137255 0.93717766 0.927277
4.55 1.45 1.0194384 0.7958512 0.4297715 0.9019607843137255 0.9661252 0.9687164
4.55 1.55 1.0179149 0.7940462 0.42974633 0.9019607843137255 0.9635455 0.9639584
4.55 3.85 1.0068281 0.79116416 0.4263407 0.9019607843137255 0.9401102 0.9293542
4.5 3.4 1.0083352 0.7913115 0.4269656 0.9019607843137255 0.9416373 0.93170816
4.55 1.65 1.0171839 0.79512846 0.42981163 0.9019607843137255 0.9622994 0.95959854
4.6 0.45 1.0289103 0.8048048 0.4275266 0.9215686274509803 0.98424274 0.9889748
4.55 2.2 1.0127836 0.79296523 0.4293617 0.9019607843137255 0.9529433 0.9398818
4.55 2.35 1.0115507 0.79176724 0.42925644 0.9019607843137255 0.9511784 0.9380323
4.55 1.75 1.0169492 0.7941135 0.42914277 0.9019607843137255 0.9612418 0.9600135
4.6 0.8 1.026119 0.803789 0.42615044 0.9215686274509803 0.979146 0.989565
4.5 4.15 1.0057828 0.7891751 0.4261103 0.9019607843137255 0.93902373 0.9283351
4.5 3.45 1.0081685 0.7913537 0.4269114 0.9019607843137255 0.9416294 0.93144417
4.55 2.65 1.009501 0.7902286 0.42914653 0.9019607843137255 0.9472545 0.93593216
4.55 4.3 1.0057251 0.7896309 0.42553994 0.9019607843137255 0.93774486 0.92748976
4.55 2.5 1.0108777 0.7922554 0.4291068 0.9019607843137255 0.94944715 0.9369992
4.55 4.0 1.0059175 0.7894608 0.42636648 0.9019607843137255 0.9392747 0.92873394
4.55 2.55 1.0104676 0.7909795 0.42897022 0.9019607843137255 0.94823545 0.9366337
4.55 4.35 1.0064596 0.7998978 0.41877812 0.9019607843137255 0.93617886 0.9255917
4.5 3.85 1.0068462 0.79095405 0.42646214 0.9019607843137255 0.9402251 0.9295411
4.5 4.6 1.0058236 0.79100806 0.42495394 0.9019607843137255 0.93693787 0.92659456
4.6 0.35 1.0298126 0.8048087 0.4282973 0.9215686274509803 0.9838288 0.9881935
4.55 4.7 1.0053341 0.7902849 0.42478314 0.9019607843137255 0.93638134 0.9260837
4.55 3.3 1.0083832 0.79103744 0.4271378 0.9019607843137255 0.94165015 0.9320234
4.45 4.1 1.0059711 0.7894268 0.42628816 0.9019607843137255 0.93928164 0.92871124
4.55 4.6 1.0057273 0.7910383 0.4249015 0.9019607843137255 0.93680334 0.9264331
4.55 3.0 1.0084382 0.7907613 0.42838168 0.9019607843137255 0.9446161 0.9337588
4.55 2.95 1.0090772 0.7905074 0.42798215 0.9019607843137255 0.9448314 0.93397415
4.55 3.35 1.0083468 0.7914696 0.4270135 0.9019607843137255 0.94204664 0.9317696
4.6 1.6 1.017357 0.80128706 0.4245863 0.9019607843137255 0.9587174 0.961269
4.5 5.0 1.0051061 0.7909949 0.42449406 0.9019607843137255 0.93714714 0.9253818
4.55 0.25 1.0306717 0.80192137 0.43522936 0.9215686274509803 0.9877543 0.98878264
4.55 3.65 1.0072676 0.7912543 0.4266923 0.9019607843137255 0.94064754 0.9302838
4.55 3.6 1.0074989 0.7911872 0.42669463 0.9019607843137255 0.94039965 0.9305178
4.55 3.55 1.0079858 0.79126763 0.42649838 0.9019607843137255 0.9413728 0.9307647
4.6 0.95 1.0235776 0.8012023 0.4259739 0.9019607843137255 0.9742648 0.98775446
4.5 4.85 1.0048083 0.7890181 0.42485112 0.9019607843137255 0.93668085 0.9258083
4.5 4.45 1.0060879 0.79092336 0.42512786 0.9019607843137255 0.938118 0.9271085
4.55 0.35 1.0299822 0.80112016 0.4321132 0.9215686274509803 0.9881256 0.985237
4.55 0.65 1.0281655 0.80020535 0.43103418 0.9215686274509803 0.98610896 0.98750126
4.6 0.5 1.0301038 0.8015677 0.43162292 0.9215686274509803 0.9880154 0.9879575
4.55 4.25 1.0057558 0.7902055 0.42573655 0.9019607843137255 0.9381531 0.92766786
4.65 0.4 1.029853 0.80059826 0.4321233 0.9215686274509803 0.98839086 0.988057
4.55 4.15 1.0057498 0.78931147 0.42600265 0.9019607843137255 0.93881017 0.9281559
4.6 4.5 1.0057687 0.7908287 0.42498145 0.9019607843137255 0.93683434 0.9265812
4.55 0.8 1.0272521 0.79965174 0.43033338 0.9215686274509803 0.9830176 0.98611796
4.6 0.6 1.0286921 0.8008436 0.4308723 0.9215686274509803 0.98704416 0.98769224
4.55 0.45 1.029508 0.8005308 0.43168426 0.9215686274509803 0.9878605 0.9871633
4.6 0.55 1.0295703 0.80067295 0.43220368 0.9215686274509803 0.9877901 0.98674405
4.55 0.95 1.0252953 0.79884076 0.4299918 0.9019607843137255 0.98083466 0.9880222
4.55 4.55 1.0057312 0.79084 0.4250132 0.9019607843137255 0.9368822 0.9265859
4.55 4.45 1.0058585 0.7906718 0.42515552 0.9019607843137255 0.93738395 0.92693835
4.6 0.9 1.0259145 0.7992246 0.43034527 0.9019607843137255 0.9815764 0.9868474
4.55 1.35 1.0207 0.7953731 0.4294879 0.9019607843137255 0.97003824 0.9772264
4.55 4.65 1.0055612 0.79083896 0.4248103 0.9019607843137255 0.9365899 0.9260749
4.65 0.25 1.0304806 0.80113095 0.43468136 0.9215686274509803 0.9887535 0.9866492
4.6 1.05 1.0237194 0.7983556 0.43002626 0.9019607843137255 0.977355 0.9855372
4.55 1.25 1.021995 0.79586303 0.4293668 0.9019607843137255 0.9720833 0.9802667
4.55 1.6 1.0174788 0.793862 0.42978555 0.9019607843137255 0.96246916 0.96176267
4.6 0.65 1.0285548 0.8000147 0.43185413 0.9215686274509803 0.9866166 0.9892885
4.55 1.3 1.0217721 0.79715997 0.42925972 0.9019607843137255 0.9712283 0.97862446
4.6 1.45 1.0185136 0.7942888 0.4300287 0.9019607843137255 0.96499616 0.9676845
4.55 1.8 1.0165151 0.794014 0.42926803 0.9019607843137255 0.9606903 0.9577993
4.55 1.4 1.0207578 0.7968619 0.4292585 0.9019607843137255 0.9692808 0.9757887
4.55 1.85 1.0161582 0.79416114 0.42912528 0.9019607843137255 0.95925117 0.9556413
4.6 2.65 1.0096823 0.79913837 0.4229991 0.9019607843137255 0.9441502 0.9347143
4.55 2.3 1.0126969 0.7927202 0.42875925 0.9019607843137255 0.95254034 0.93978196
4.55 2.7 1.0094429 0.7908003 0.4289568 0.9019607843137255 0.9468522 0.9355917
4.6 0.4 1.0304255 0.799598 0.4336929 0.9215686274509803 0.98834604 0.9895358
4.55 2.75 1.0089313 0.7898801 0.4290391 0.9019607843137255 0.94613594 0.9352647
4.55 3.05 1.0090109 0.7913501 0.42781645 0.9019607843137255 0.94427913 0.93342364
4.55 2.0 1.0145851 0.7935403 0.42937064 0.9019607843137255 0.9564368 0.9475918
4.6 0.05 1.0317767 0.8014411 0.43373817 0.9215686274509803 0.99131036 0.9871467
4.6 0.25 1.0308868 0.801242 0.43188083 0.9215686274509803 0.9903324 0.98622155
4.55 2.05 1.0142264 0.7934157 0.4292231 0.9019607843137255 0.95629185 0.9479104
4.55 2.1 1.013444 0.79319876 0.4295138 0.9019607843137255 0.95439404 0.9429302
4.6 4.95 1.0054985 0.800083 0.41794923 0.9019607843137255 0.9344876 0.9228479
4.55 2.8 1.0087646 0.79000926 0.42892754 0.9019607843137255 0.9457212 0.93477225
4.55 2.85 1.0093459 0.7905459 0.42825174 0.9019607843137255 0.9460645 0.93465185
4.55 2.25 1.0124154 0.7928171 0.42932904 0.9019607843137255 0.9521971 0.9388071
4.55 2.4 1.0116702 0.79163635 0.42893133 0.9019607843137255 0.9510355 0.9377272
4.6 1.75 1.0168695 0.7952835 0.42935854 0.9019607843137255 0.96095663 0.95658684
4.55 2.6 1.0097321 0.79022324 0.4292621 0.9019607843137255 0.9477 0.9362918
4.6 4.65 1.0058484 0.8002367 0.4183606 0.9019607843137255 0.93465 0.9240933
4.6 0.75 1.026903 0.79972017 0.4315604 0.9215686274509803 0.98358005 0.98880744
4.6 3.45 1.0073847 0.7982621 0.42087215 0.9019607843137255 0.9384856 0.9295976
4.6 4.9 1.0055482 0.7999332 0.417946 0.9019607843137255 0.9344854 0.92329824
4.55 2.15 1.0131168 0.79311615 0.42942876 0.9019607843137255 0.9528199 0.94137716
4.6 0.7 1.0275356 0.7998038 0.4306615 0.9215686274509803 0.9851098 0.9873958
4.55 3.2 1.0085708 0.79159254 0.42750043 0.9019607843137255 0.9435211 0.9325667
4.6 1.1 1.0238354 0.79810596 0.42964992 0.9019607843137255 0.9764754 0.98442197
4.6 1.0 1.0245801 0.79900503 0.43022543 0.9019607843137255 0.97842604 0.986392
4.6 1.7 1.0160514 0.79332083 0.42995808 0.9019607843137255 0.96057254 0.95665824
4.55 3.1 1.0089413 0.7917943 0.42766985 0.9019607843137255 0.94385797 0.933133
4.6 2.85 1.0085932 0.79010844 0.42871118 0.9019607843137255 0.945358 0.93444824
4.55 3.7 1.0073749 0.791379 0.42643335 0.9019607843137255 0.9398934 0.9300547
4.5 2.55 1.0100994 0.79022187 0.429409 0.9019607843137255 0.94855285 0.93685156
4.55 3.25 1.0084258 0.791544 0.42738977 0.9019607843137255 0.94279605 0.9322921
4.6 1.3 1.0213219 0.79557824 0.42936566 0.9019607843137255 0.9709459 0.97845817
4.6 1.5 1.0191579 0.7948848 0.4291917 0.9019607843137255 0.9666321 0.97138643
4.6 1.35 1.0206147 0.79530144 0.42943275 0.9019607843137255 0.96939325 0.9769621
4.6 3.05 1.0088338 0.7911991 0.4277874 0.9019607843137255 0.94393605 0.9332235
4.6 2.95 1.0089084 0.79025173 0.4280115 0.9019607843137255 0.94471407 0.93385905
4.55 3.45 1.0079124 0.7913077 0.42695197 0.9019607843137255 0.94111156 0.93124783
4.6 3.2 1.0084777 0.7916371 0.42741826 0.9019607843137255 0.9431583 0.9323683
4.6 3.1 1.0088316 0.7917521 0.4275931 0.9019607843137255 0.9436462 0.93293273
4.55 3.8 1.0069093 0.79109037 0.426431 0.9019607843137255 0.9401049 0.92960924
4.6 1.15 1.0235721 0.7980912 0.42925653 0.9019607843137255 0.9739587 0.98118615
4.55 3.95 1.0064687 0.79088074 0.4262838 0.9019607843137255 0.93961716 0.9289367
4.55 4.4 1.0062283 0.79089487 0.42505217 0.9019607843137255 0.9381996 0.9271395
4.55 3.9 1.0067931 0.7909039 0.42617235 0.9019607843137255 0.93994254 0.92914283
4.55 4.05 1.006478 0.7909431 0.4259415 0.9019607843137255 0.93928385 0.92853546
4.55 3.75 1.006502 0.7905388 0.42694208 0.9019607843137255 0.9394761 0.9298297
4.6 2.1 1.0132736 0.7931341 0.42948014 0.9019607843137255 0.95404387 0.942153
4.6 3.7 1.0067488 0.79124725 0.42682067 0.9019607843137255 0.93978804 0.9298668
4.6 1.8 1.0157685 0.794222 0.4297465 0.9019607843137255 0.959207 0.95321906
4.65 3.35 1.0079796 0.7912446 0.42699432 0.9019607843137255 0.941088 0.9313723
4.6 1.85 1.015324 0.79410905 0.42964214 0.9019607843137255 0.95749074 0.9512789
4.6 1.95 1.0150576 0.7937421 0.42919296 0.9019607843137255 0.95635337 0.9485904
4.6 3.95 1.0060946 0.7893769 0.42622283 0.9019607843137255 0.9395123 0.9287551
4.6 2.3 1.0125266 0.7926482 0.42872414 0.9019607843137255 0.9521904 0.9390205
4.5 3.3 1.0084766 0.7909534 0.42726478 0.9019607843137255 0.9435372 0.9322326
4.6 3.6 1.0075245 0.79115313 0.42651019 0.9019607843137255 0.94031566 0.93032783
4.55 4.1 1.0059108 0.7895221 0.42604846 0.9019607843137255 0.93908507 0.92834675
4.6 2.4 1.0115691 0.79128647 0.42869878 0.9019607843137255 0.9508131 0.93745583
4.6 2.6 1.0096083 0.7902632 0.42918688 0.9019607843137255 0.94748276 0.93608236
4.6 2.5 1.0107886 0.79240525 0.4290314 0.9019607843137255 0.9492366 0.93679094
4.65 0.6 1.0278586 0.8044596 0.42675474 0.9215686274509803 0.98239416 0.9890494
4.6 2.7 1.0090439 0.7899598 0.42907575 0.9019607843137255 0.94635457 0.9353946
4.6 2.9 1.0089751 0.7900137 0.42816252 0.9019607843137255 0.94498986 0.9341072
4.6 4.25 1.0058495 0.78945273 0.4254107 0.9019607843137255 0.9384305 0.9274559
4.6 3.35 1.0081812 0.7914299 0.42699933 0.9019607843137255 0.94161135 0.93156457
4.6 2.75 1.0094066 0.7898685 0.4284807 0.9019607843137255 0.94616205 0.935068
4.65 1.8 1.0157897 0.7929009 0.42913908 0.9019607843137255 0.95980805 0.95609856
4.55 4.75 1.0053171 0.79010683 0.4246705 0.9019607843137255 0.93682307 0.925936
4.55 4.85 1.0049051 0.7892407 0.42467517 0.9019607843137255 0.9368799 0.9256364
4.6 3.75 1.006721 0.7910918 0.42665845 0.9019607843137255 0.9399228 0.92964315
4.55 4.9 1.0052549 0.79085636 0.42449674 0.9019607843137255 0.9365099 0.92549723
4.6 2.8 1.0086066 0.789871 0.428883 0.9019607843137255 0.94547087 0.9347358
4.55 4.8 1.0052243 0.7900126 0.4246286 0.9019607843137255 0.936121 0.9255609
4.6 4.05 1.0059015 0.78944826 0.42606688 0.9019607843137255 0.939073 0.92835665
4.6 0.2 1.0317029 0.80139536 0.43345028 0.9215686274509803 0.99105686 0.9880568
4.6 0.1 1.0330126 0.8012878 0.43633553 0.9215686274509803 0.99262094 0.9918344
4.55 4.95 1.0048826 0.79000264 0.42455992 0.9019607843137255 0.9367366 0.9247949
4.6 3.25 1.008666 0.7915523 0.42703846 0.9019607843137255 0.94234484 0.93209493
4.6 3.65 1.0072815 0.79122794 0.42652088 0.9019607843137255 0.9405503 0.9300951
4.65 1.9 1.0150146 0.8004944 0.42367426 0.9019607843137255 0.953656 0.9495026
4.6 4.8 1.0051595 0.78999835 0.42455655 0.9019607843137255 0.9360204 0.9252872
4.6 3.85 1.00673 0.79113877 0.4262725 0.9019607843137255 0.9399381 0.9291702
4.6 3.55 1.0076936 0.7912358 0.42658237 0.9019607843137255 0.94090766 0.9305651
4.65 0.2 1.0306847 0.8010927 0.4321818 0.9215686274509803 0.99016714 0.9859699
4.6 3.5 1.0077355 0.7913182 0.42674756 0.9019607843137255 0.9406185 0.9308077
4.65 0.1 1.0310727 0.8007394 0.4329864 0.9215686274509803 0.98967916 0.9846536
4.6 2.55 1.0100776 0.79099524 0.4291166 0.9019607843137255 0.9485646 0.93642867
4.6 3.3 1.0081105 0.79087764 0.42722905 0.9019607843137255 0.94163424 0.93182707
4.65 0.05 1.0312499 0.80306077 0.43235072 0.9215686274509803 0.98978215 0.9829431
4.6 4.2 1.0055776 0.7893487 0.4257787 0.9019607843137255 0.9385519 0.92767596
4.6 1.2 1.0213449 0.79533255 0.43017018 0.9019607843137255 0.97090197 0.98071754
4.6 4.1 1.0058249 0.7895025 0.4259744 0.9019607843137255 0.9389401 0.9281632
4.65 3.85 1.006756 0.79988796 0.41984606 0.9019607843137255 0.9375518 0.92728186
4.6 4.4 1.0061656 0.7909501 0.42494062 0.9019607843137255 0.9380677 0.9269378
4.6 1.25 1.0222064 0.79734087 0.42931554 0.9019607843137255 0.9730749 0.97970814
4.6 0.3 1.0315166 0.80294955 0.4317348 0.9215686274509803 0.9901374 0.9865457
4.6 4.45 1.0056658 0.79089236 0.42518556 0.9019607843137255 0.9381791 0.92676723
4.65 2.75 1.0090715 0.7990885 0.4227488 0.9019607843137255 0.94296724 0.93375885
4.6 4.7 1.0052149 0.7898689 0.42473188 0.9019607843137255 0.936639 0.92592406
4.6 4.85 1.0053674 0.79085326 0.42438212 0.9019607843137255 0.9365471 0.9254809
4.6 1.55 1.0191084 0.7946732 0.42882064 0.9019607843137255 0.96533155 0.9695202
4.65 0.15 1.0314295 0.80290747 0.43250895 0.9215686274509803 0.99013394 0.9843508
4.65 4.2 1.0061928 0.80006903 0.41920254 0.9019607843137255 0.9362548 0.92585087
4.6 2.0 1.0143431 0.7934972 0.42931694 0.9019607843137255 0.95601755 0.9467905
4.6 2.05 1.0140046 0.79329133 0.42922756 0.9019607843137255 0.9558391 0.9470701
4.65 1.65 1.0175759 0.7946984 0.4290328 0.9019607843137255 0.96307415 0.96283346
4.65 1.7 1.0168135 0.7932048 0.429167 0.9019607843137255 0.96196556 0.9611153
4.65 0.45 1.0298885 0.8008208 0.4316639 0.9215686274509803 0.98916197 0.9876093
4.65 1.3 1.0210104 0.80182755 0.42424893 0.9019607843137255 0.9667254 0.97831583
4.6 1.65 1.0165396 0.79346097 0.43013513 0.9019607843137255 0.9615802 0.9590107
4.55 1.5 1.018016 0.79413813 0.4301638 0.9019607843137255 0.96483046 0.9662017
4.6 2.15 1.0132533 0.79304695 0.42914736 0.9019607843137255 0.9528269 0.9416626
4.65 4.15 1.0061104 0.79957145 0.41930178 0.9019607843137255 0.9366519 0.92598844
4.6 2.35 1.0120686 0.7927753 0.42881998 0.9019607843137255 0.9511052 0.9378351
4.6 2.25 1.0123149 0.792784 0.42923966 0.9019607843137255 0.95198065 0.9386029
4.65 2.3 1.0124465 0.79283935 0.42865363 0.9019607843137255 0.9519809 0.93827194
4.65 2.1 1.0137695 0.79310536 0.42890692 0.9019607843137255 0.9539644 0.94251585
4.6 2.2 1.0126616 0.79288375 0.4293671 0.9019607843137255 0.9525973 0.9391297
4.6 1.4 1.019319 0.7953781 0.42994428 0.9019607843137255 0.9657844 0.97007406
4.6 1.9 1.0149838 0.7939052 0.42962876 0.9019607843137255 0.95653814 0.95102304
4.65 3.1 1.0087037 0.79169756 0.42753375 0.9019607843137255 0.9434428 0.9327363
4.6 2.45 1.0110973 0.79116833 0.42880186 0.9019607843137255 0.9499481 0.9370918
4.6 3.9 1.0067014 0.79088 0.4260994 0.9019607843137255 0.93978196 0.9289607
4.65 2.65 1.0091718 0.79011583 0.42907414 0.9019607843137255 0.94665 0.93552065
4.65 2.6 1.009461 0.79020524 0.42913577 0.9019607843137255 0.94715255 0.9358791
4.6 3.4 1.0079361 0.79123497 0.42698067 0.9019607843137255 0.94127864 0.9313073
4.6 4.0 1.0057868 0.78930944 0.42631754 0.9019607843137255 0.939183 0.9285539
4.65 5.0 1.0053345 0.80055964 0.4178949 0.9019607843137255 0.9355225 0.92321867
4.65 2.4 1.0112923 0.791497 0.42881957 0.9019607843137255 0.95008564 0.9372612
4.7 2.45 1.010877 0.79130876 0.42873284 0.9019607843137255 0.94938207 0.9367465
4.6 3.0 1.0087159 0.7920132 0.42819077 0.9019607843137255 0.9442723 0.9335693
4.6 4.55 1.0056558 0.79082143 0.4249444 0.9019607843137255 0.9368086 0.92642665
4.6 3.8 1.0067621 0.79092944 0.4264048 0.9019607843137255 0.9400843 0.92938375
4.65 1.35 1.0212306 0.79694116 0.42894548 0.9019607843137255 0.96964484 0.97626746
4.65 1.2 1.0219556 0.7953495 0.42950457 0.9019607843137255 0.9723838 0.98059905
4.65 2.95 1.0091898 0.7914437 0.42781368 0.9019607843137255 0.9446108 0.93365943
4.65 1.75 1.0163242 0.79303014 0.42933697 0.9019607843137255 0.9608669 0.9585998
4.65 1.45 1.018481 0.79462945 0.42992896 0.9019607843137255 0.9651167 0.96689284
4.6 3.15 1.0086428 0.79169124 0.4275141 0.9019607843137255 0.9432886 0.93264884
4.65 1.85 1.0146849 0.7927434 0.4299065 0.9019607843137255 0.9582565 0.9521754
4.65 3.45 1.0076504 0.7912406 0.4268544 0.9019607843137255 0.940886 0.93086445
4.65 3.2 1.0083584 0.7915952 0.4273549 0.9019607843137255 0.94293505 0.93217283
4.65 2.45 1.011366 0.7924536 0.42857695 0.9019607843137255 0.94973546 0.9368854
4.65 0.8 1.0266554 0.7996924 0.43032208 0.9215686274509803 0.98332554 0.9880953
4.65 2.9 1.008998 0.79040956 0.42799968 0.9019607843137255 0.9448056 0.9339068
4.7 0.3 1.0284778 0.8047205 0.42844725 0.9215686274509803 0.9824498 0.98828197
4.65 3.0 1.0085596 0.7918776 0.42814937 0.9019607843137255 0.9442811 0.93335855
4.65 0.75 1.027372 0.79966265 0.43101016 0.9215686274509803 0.9846367 0.98884094
4.65 1.6 1.0173223 0.7937107 0.42975268 0.9019607843137255 0.9628544 0.9621229
4.65 1.5 1.0189785 0.7943611 0.42912048 0.9019607843137255 0.9659241 0.97053254
4.65 3.4 1.007852 0.79127336 0.4268972 0.9019607843137255 0.9411497 0.931116
4.65 1.55 1.0191569 0.79587024 0.42877308 0.9019607843137255 0.9655884 0.9679142
4.7 0.65 1.02712 0.8043617 0.4259725 0.9215686274509803 0.98125774 0.9885155
4.6 4.15 1.0055813 0.7892953 0.42600542 0.9019607843137255 0.9386597 0.9279799
4.7 0.85 1.0247864 0.8017704 0.42565978 0.9019607843137255 0.9773762 0.98906606
4.65 2.05 1.013445 0.79326165 0.42952135 0.9019607843137255 0.9543825 0.94299555
4.6 4.3 1.0056455 0.78956234 0.42542687 0.9019607843137255 0.9376652 0.9272795
4.6 4.35 1.0062743 0.79112494 0.42503467 0.9019607843137255 0.93822503 0.9271405
4.65 2.5 1.0111164 0.7923398 0.42857298 0.9019607843137255 0.94890267 0.9365879
4.6 4.6 1.0056472 0.7910276 0.4248388 0.9019607843137255 0.93671066 0.9262665
4.65 0.35 1.0304663 0.8012552 0.4321372 0.9215686274509803 0.9890725 0.9846717
4.7 2.95 1.0084736 0.78975654 0.4279411 0.9019607843137255 0.944189 0.93334985
4.65 2.85 1.0089506 0.79005975 0.42822197 0.9019607843137255 0.944901 0.9342481
4.7 3.0 1.0085744 0.7904467 0.4277476 0.9019607843137255 0.9441219 0.9331627
4.65 3.15 1.0085219 0.7916492 0.42745036 0.9019607843137255 0.9430614 0.9324527
4.65 2.7 1.0088865 0.78988576 0.4290114 0.9019607843137255 0.94606876 0.9351841
4.6 4.75 1.0051974 0.79010195 0.42465287 0.9019607843137255 0.9363361 0.925765
4.65 4.9 1.0050238 0.79061735 0.42440805 0.9019607843137255 0.9370659 0.9248258
4.65 2.8 1.0084692 0.7898191 0.42882782 0.9019607843137255 0.94520235 0.93453443
4.65 4.95 1.0048658 0.79000026 0.42435735 0.9019607843137255 0.9358676 0.9242896
4.6 5.0 1.0047957 0.7904239 0.4244444 0.9019607843137255 0.9370475 0.9250758
4.65 3.8 1.0069795 0.79105616 0.42609155 0.9019607843137255 0.939578 0.929242
4.65 3.05 1.0087156 0.79115546 0.42771992 0.9019607843137255 0.94372123 0.9330254
4.65 3.5 1.0076033 0.7912005 0.4266953 0.9019607843137255 0.9402999 0.93061864
4.65 0.7 1.0274488 0.7996768 0.4305889 0.9215686274509803 0.98517424 0.98776996
4.65 0.3 1.0307764 0.8016801 0.43181732 0.9215686274509803 0.98989034 0.9855379
4.7 1.35 1.0202097 0.8016815 0.4242022 0.9019607843137255 0.96503043 0.97643745
4.7 1.85 1.0146266 0.80056906 0.42422193 0.9019607843137255 0.955265 0.9511027
4.65 3.55 1.0075865 0.79120445 0.42651704 0.9019607843137255 0.940713 0.930377
4.65 3.95 1.0065368 0.79094565 0.42592806 0.9019607843137255 0.9393427 0.9285768
4.65 4.05 1.0063038 0.7909206 0.4258005 0.9019607843137255 0.9391063 0.9281808
4.65 0.95 1.0248106 0.79882264 0.43029633 0.9019607843137255 0.9795316 0.98817086
4.65 4.25 1.0056394 0.7894641 0.42547563 0.9019607843137255 0.9378395 0.9273261
4.7 0.5 1.0292273 0.8008152 0.43097278 0.9215686274509803 0.98838204 0.98734057
4.65 1.0 1.0244334 0.79853433 0.4298585 0.9019607843137255 0.97780937 0.986382
4.65 0.55 1.0291601 0.8003897 0.43142262 0.9215686274509803 0.9876296 0.98770547
4.65 0.5 1.0300618 0.8004441 0.43300188 0.9215686274509803 0.98914737 0.9902766
4.65 4.4 1.0060964 0.79094446 0.42486656 0.9019607843137255 0.93795913 0.9267682
4.65 0.9 1.0254766 0.7989497 0.43010587 0.9019607843137255 0.9810729 0.9865775
4.65 3.6 1.0074099 0.79112625 0.42645073 0.9019607843137255 0.94012976 0.93014085
4.65 0.85 1.0262998 0.79920626 0.4306348 0.9215686274509803 0.98242825 0.98865724
4.75 1.15 1.0220603 0.795295 0.42959747 0.9019607843137255 0.97198576 0.9812212
4.7 1.05 1.0234283 0.79823506 0.42994738 0.9019607843137255 0.9767602 0.9846368
4.7 1.15 1.023152 0.7977911 0.42928907 0.9019607843137255 0.9738166 0.9820148
4.65 0.65 1.0280477 0.80009127 0.430841 0.9215686274509803 0.985925 0.9875269
4.65 4.85 1.0053242 0.79061985 0.42428613 0.9019607843137255 0.936718 0.92506486
4.7 1.9 1.014667 0.80041015 0.42385057 0.9019607843137255 0.95354146 0.9485458
